Floating electrodes survey
   2.00
11
0
Type of measurement (0=app.resistivity, 1=resistance)
0
942
1
0
4   10.000,0.0    6.000,0.0   14.000,0.0   18.000,0.0     3.12245
4   12.000,0.0    8.000,0.0   16.000,0.0   20.000,0.0     3.04059
4   14.000,0.0   10.000,0.0   18.000,0.0   22.000,0.0     2.79086
4   16.000,0.0   12.000,0.0   20.000,0.0   24.000,0.0     2.54478
4   18.000,0.0   14.000,0.0   22.000,0.0   26.000,0.0     2.46477
4   20.000,0.0   16.000,0.0   24.000,0.0   28.000,0.0     2.47673
4   22.000,0.0   18.000,0.0   26.000,0.0   30.000,0.0     2.46287
4   24.000,0.0   20.000,0.0   28.000,0.0   32.000,0.0     2.40729
4   26.000,0.0   22.000,0.0   30.000,0.0   34.000,0.0     2.40543
4   28.000,0.0   24.000,0.0   32.000,0.0   36.000,0.0     2.37357
4   30.000,0.0   26.000,0.0   34.000,0.0   38.000,0.0     2.34400
4   32.000,0.0   28.000,0.0   36.000,0.0   40.000,0.0     2.39630
4   34.000,0.0   30.000,0.0   38.000,0.0   42.000,0.0     2.57364
4   36.000,0.0   32.000,0.0   40.000,0.0   44.000,0.0     2.86216
4   38.000,0.0   34.000,0.0   42.000,0.0   46.000,0.0     2.99478
4   40.000,0.0   36.000,0.0   44.000,0.0   48.000,0.0     2.98893
4   42.000,0.0   38.000,0.0   46.000,0.0   50.000,0.0     3.01221
4   44.000,0.0   40.000,0.0   48.000,0.0   52.000,0.0     3.13856
4   46.000,0.0   42.000,0.0   50.000,0.0   54.000,0.0     3.34548
4   48.000,0.0   44.000,0.0   52.000,0.0   56.000,0.0     3.52105
4   50.000,0.0   46.000,0.0   54.000,0.0   58.000,0.0     3.58087
4   52.000,0.0   48.000,0.0   56.000,0.0   60.000,0.0     3.57828
4   54.000,0.0   50.000,0.0   58.000,0.0   62.000,0.0     3.51266
4   56.000,0.0   52.000,0.0   60.000,0.0   64.000,0.0     3.32936
4   58.000,0.0   54.000,0.0   62.000,0.0   66.000,0.0     3.11061
4   60.000,0.0   56.000,0.0   64.000,0.0   68.000,0.0     2.96413
4   62.000,0.0   58.000,0.0   66.000,0.0   70.000,0.0     2.90355
4   64.000,0.0   60.000,0.0   68.000,0.0   72.000,0.0     2.89396
4   66.000,0.0   62.000,0.0   70.000,0.0   74.000,0.0     2.89811
4   68.000,0.0   64.000,0.0   72.000,0.0   76.000,0.0     2.88570
4   70.000,0.0   66.000,0.0   74.000,0.0   78.000,0.0     2.88025
4   72.000,0.0   68.000,0.0   76.000,0.0   80.000,0.0     2.95921
4   74.000,0.0   70.000,0.0   78.000,0.0   82.000,0.0     3.15221
4   76.000,0.0   72.000,0.0   80.000,0.0   84.000,0.0     3.45793
4   78.000,0.0   74.000,0.0   82.000,0.0   86.000,0.0     3.74572
4   80.000,0.0   76.000,0.0   84.000,0.0   88.000,0.0     3.86131
4   82.000,0.0   78.000,0.0   86.000,0.0   90.000,0.0     3.89448
4   84.000,0.0   80.000,0.0   88.000,0.0   92.000,0.0     3.81043
4   86.000,0.0   82.000,0.0   90.000,0.0   94.000,0.0     3.50761
4   88.000,0.0   84.000,0.0   92.000,0.0   96.000,0.0     3.18024
4   90.000,0.0   86.000,0.0   94.000,0.0   98.000,0.0     2.97942
4   92.000,0.0   88.000,0.0   96.000,0.0  100.000,0.0     2.90468
4   94.000,0.0   90.000,0.0   98.000,0.0  102.000,0.0     2.92316
4   96.000,0.0   92.000,0.0  100.000,0.0  104.000,0.0     2.95564
4   98.000,0.0   94.000,0.0  102.000,0.0  106.000,0.0     2.97116
4  100.000,0.0   96.000,0.0  104.000,0.0  108.000,0.0     2.97873
4    2.000,0.0    0.000,0.0    8.000,0.0   10.000,0.0     3.33600
4    4.000,0.0    2.000,0.0   10.000,0.0   12.000,0.0     3.35811
4    6.000,0.0    4.000,0.0   12.000,0.0   14.000,0.0     3.39515
4    8.000,0.0    6.000,0.0   14.000,0.0   16.000,0.0     3.44901
4   10.000,0.0    8.000,0.0   16.000,0.0   18.000,0.0     3.45824
4   12.000,0.0   10.000,0.0   18.000,0.0   20.000,0.0     3.19489
4   14.000,0.0   12.000,0.0   20.000,0.0   22.000,0.0     2.82158
4   16.000,0.0   14.000,0.0   22.000,0.0   24.000,0.0     2.61334
4   18.000,0.0   16.000,0.0   24.000,0.0   26.000,0.0     2.59845
4   20.000,0.0   18.000,0.0   26.000,0.0   28.000,0.0     2.62197
4   22.000,0.0   20.000,0.0   28.000,0.0   30.000,0.0     2.51432
4   24.000,0.0   22.000,0.0   30.000,0.0   32.000,0.0     2.55119
4   26.000,0.0   24.000,0.0   32.000,0.0   34.000,0.0     2.67290
4   28.000,0.0   26.000,0.0   34.000,0.0   36.000,0.0     2.65737
4   30.000,0.0   28.000,0.0   36.000,0.0   38.000,0.0     2.60480
4   32.000,0.0   30.000,0.0   38.000,0.0   40.000,0.0     2.64512
4   34.000,0.0   32.000,0.0   40.000,0.0   42.000,0.0     2.91001
4   36.000,0.0   34.000,0.0   42.000,0.0   44.000,0.0     3.26425
4   38.000,0.0   36.000,0.0   44.000,0.0   46.000,0.0     3.30900
4   40.000,0.0   38.000,0.0   46.000,0.0   48.000,0.0     3.29492
4   42.000,0.0   40.000,0.0   48.000,0.0   50.000,0.0     3.40260
4   44.000,0.0   42.000,0.0   50.000,0.0   52.000,0.0     3.61218
4   46.000,0.0   44.000,0.0   52.000,0.0   54.000,0.0     3.89394
4   48.000,0.0   46.000,0.0   54.000,0.0   56.000,0.0     4.06412
4   50.000,0.0   48.000,0.0   56.000,0.0   58.000,0.0     4.07158
4   52.000,0.0   50.000,0.0   58.000,0.0   60.000,0.0     4.05759
4   54.000,0.0   52.000,0.0   60.000,0.0   62.000,0.0     3.87936
4   56.000,0.0   54.000,0.0   62.000,0.0   64.000,0.0     3.58599
4   58.000,0.0   56.000,0.0   64.000,0.0   66.000,0.0     3.35783
4   60.000,0.0   58.000,0.0   66.000,0.0   68.000,0.0     3.21708
4   62.000,0.0   60.000,0.0   68.000,0.0   70.000,0.0     3.16731
4   64.000,0.0   62.000,0.0   70.000,0.0   72.000,0.0     3.17360
4   66.000,0.0   64.000,0.0   72.000,0.0   74.000,0.0     3.17431
4   68.000,0.0   66.000,0.0   74.000,0.0   76.000,0.0     3.13911
4   70.000,0.0   68.000,0.0   76.000,0.0   78.000,0.0     3.19190
4   72.000,0.0   70.000,0.0   78.000,0.0   80.000,0.0     3.36842
4   74.000,0.0   72.000,0.0   80.000,0.0   82.000,0.0     3.62520
