Time lapse data - general array format
   1.00
11
0
Type of measurements (0=app.resistivity,1=resistance)
0
368
1
0
Time sequence data
Number of time sections
3
Time unit
Hours
Second time section interval
1.0
Second time section interval
2.0
4      10.00 0.00      21.00 0.00      15.00 0.00      16.00 0.00     23.022  23.064  23.116
4      11.00 0.00      22.00 0.00      16.00 0.00      17.00 0.00     22.293  22.354  22.434
4      12.00 0.00      23.00 0.00      17.00 0.00      18.00 0.00     18.560  18.650  18.775
4      13.00 0.00      24.00 0.00      18.00 0.00      19.00 0.00     15.292  15.457  15.664
4      14.00 0.00      25.00 0.00      19.00 0.00      20.00 0.00     13.669  13.960  14.191
4      15.00 0.00      26.00 0.00      20.00 0.00      21.00 0.00     12.734  13.064  13.330
4      16.00 0.00      27.00 0.00      21.00 0.00      22.00 0.00     12.076  12.285  12.667
4      17.00 0.00      28.00 0.00      22.00 0.00      23.00 0.00     11.512  11.615  12.068
4      18.00 0.00      29.00 0.00      23.00 0.00      24.00 0.00     11.011  11.180  11.943
4      19.00 0.00      30.00 0.00      24.00 0.00      25.00 0.00     10.684  11.346  12.476
4      20.00 0.00      31.00 0.00      25.00 0.00      26.00 0.00     10.487  12.035  12.552
4      21.00 0.00      32.00 0.00      26.00 0.00      27.00 0.00     10.365  11.909  12.418
4      22.00 0.00      33.00 0.00      27.00 0.00      28.00 0.00     10.284  10.958  12.061
4      23.00 0.00      34.00 0.00      28.00 0.00      29.00 0.00     10.230  10.425  11.192
4      24.00 0.00      35.00 0.00      29.00 0.00      30.00 0.00     10.192  10.318  10.802
4      25.00 0.00      36.00 0.00      30.00 0.00      31.00 0.00     10.164  10.392  10.802
4      26.00 0.00      37.00 0.00      31.00 0.00      32.00 0.00     10.143  10.495  10.782
4      27.00 0.00      38.00 0.00      32.00 0.00      33.00 0.00     10.128  10.447  10.698
4      28.00 0.00      39.00 0.00      33.00 0.00      34.00 0.00     10.115  10.306  10.542
4      29.00 0.00      40.00 0.00      34.00 0.00      35.00 0.00     10.104  10.208  10.351
4       0.00 0.00      13.00 0.00       6.00 0.00       7.00 0.00     29.768  29.775  29.781
4       1.00 0.00      14.00 0.00       7.00 0.00       8.00 0.00     29.341  29.349  29.357
4       2.00 0.00      15.00 0.00       8.00 0.00       9.00 0.00     28.711  28.721  28.731
4       3.00 0.00      16.00 0.00       9.00 0.00      10.00 0.00     27.756  27.769  27.782
4       4.00 0.00      17.00 0.00      10.00 0.00      11.00 0.00     26.440  26.456  26.474
4       5.00 0.00      18.00 0.00      11.00 0.00      12.00 0.00     25.415  25.436  25.458
4       6.00 0.00      19.00 0.00      12.00 0.00      13.00 0.00     24.900  24.927  24.957
4       7.00 0.00      20.00 0.00      13.00 0.00      14.00 0.00     24.693  24.729  24.771
4       8.00 0.00      21.00 0.00      14.00 0.00      15.00 0.00     24.691  24.743  24.806
4       9.00 0.00      22.00 0.00      15.00 0.00      16.00 0.00     24.770  24.848  24.945
4      10.00 0.00      23.00 0.00      16.00 0.00      17.00 0.00     23.948  24.062  24.210
4      11.00 0.00      24.00 0.00      17.00 0.00      18.00 0.00     19.692  19.860  20.051
4      12.00 0.00      25.00 0.00      18.00 0.00      19.00 0.00     16.030  16.291  16.479
4      13.00 0.00      26.00 0.00      19.00 0.00      20.00 0.00     14.256  14.530  14.737
4      14.00 0.00      27.00 0.00      20.00 0.00      21.00 0.00     13.272  13.410  13.687
4      15.00 0.00      28.00 0.00      21.00 0.00      22.00 0.00     12.613  12.618  12.864
4      16.00 0.00      29.00 0.00      22.00 0.00      23.00 0.00     12.095  12.055  12.311
4      17.00 0.00      30.00 0.00      23.00 0.00      24.00 0.00     11.607  11.673  12.339
4      18.00 0.00      31.00 0.00      24.00 0.00      25.00 0.00     11.127  11.772  12.932
4      19.00 0.00      32.00 0.00      25.00 0.00      26.00 0.00     10.788  12.466  12.959
4      20.00 0.00      33.00 0.00      26.00 0.00      27.00 0.00     10.573  12.248  12.724
4      21.00 0.00      34.00 0.00      27.00 0.00      28.00 0.00     10.433  11.102  12.215
4      22.00 0.00      35.00 0.00      28.00 0.00      29.00 0.00     10.339  10.447  11.125
4      23.00 0.00      36.00 0.00      29.00 0.00      30.00 0.00     10.273  10.265  10.563
4      24.00 0.00      37.00 0.00      30.00 0.00      31.00 0.00     10.226  10.249  10.528
4      25.00 0.00      38.00 0.00      31.00 0.00      32.00 0.00     10.190  10.342  10.646
4      26.00 0.00      39.00 0.00      32.00 0.00      33.00 0.00     10.164  10.463  10.692
4      27.00 0.00      40.00 0.00      33.00 0.00      34.00 0.00     10.143  10.443  10.656
4       0.00 0.00      15.00 0.00       7.00 0.00       8.00 0.00     30.318  30.331  30.343
4       1.00 0.00      16.00 0.00       8.00 0.00       9.00 0.00     29.284  29.300  29.316
4       2.00 0.00      17.00 0.00       9.00 0.00      10.00 0.00     27.920  27.940  27.961
4       3.00 0.00      18.00 0.00      10.00 0.00      11.00 0.00     26.881  26.907  26.934
4       4.00 0.00      19.00 0.00      11.00 0.00      12.00 0.00     26.351  26.384  26.420
4       5.00 0.00      20.00 0.00      12.00 0.00      13.00 0.00     26.116  26.160  26.210
4       6.00 0.00      21.00 0.00      13.00 0.00      14.00 0.00     26.076  26.138  26.211
4       7.00 0.00      22.00 0.00      14.00 0.00      15.00 0.00     26.183  26.275  26.386
4       8.00 0.00      23.00 0.00      15.00 0.00      16.00 0.00     26.317  26.455  26.623
4       9.00 0.00      24.00 0.00      16.00 0.00      17.00 0.00     25.386  25.586  25.791
4      10.00 0.00      25.00 0.00      17.00 0.00      18.00 0.00     20.675  20.919  21.077
4      11.00 0.00      26.00 0.00      18.00 0.00      19.00 0.00     16.672  16.893  17.056
4      12.00 0.00      27.00 0.00      19.00 0.00      20.00 0.00     14.764  14.854  15.064
4      13.00 0.00      28.00 0.00      20.00 0.00      21.00 0.00     13.732  13.693  13.842
4      14.00 0.00      29.00 0.00      21.00 0.00      22.00 0.00     13.063  12.954  13.025
4      15.00 0.00      30.00 0.00      22.00 0.00      23.00 0.00     12.562  12.435  12.568
4      16.00 0.00      31.00 0.00      23.00 0.00      24.00 0.00     12.136  12.130  12.738
4      17.00 0.00      32.00 0.00      24.00 0.00      25.00 0.00     11.706  12.338  13.540
4      18.00 0.00      33.00 0.00      25.00 0.00      26.00 0.00     11.250  13.051  13.537
4      19.00 0.00      34.00 0.00      26.00 0.00      27.00 0.00     10.905  12.707  13.164
4      20.00 0.00      35.00 0.00      27.00 0.00      28.00 0.00     10.673  11.351  12.487
4      21.00 0.00      36.00 0.00      28.00 0.00      29.00 0.00     10.517  10.569  11.200
4      22.00 0.00      37.00 0.00      29.00 0.00      30.00 0.00     10.409  10.320  10.504
4      23.00 0.00      38.00 0.00      30.00 0.00      31.00 0.00     10.332  10.242  10.349
4      24.00 0.00      39.00 0.00      31.00 0.00      32.00 0.00     10.276  10.244  10.417
4      25.00 0.00      40.00 0.00      32.00 0.00      33.00 0.00     10.233  10.332  10.567
4       0.00 0.00      17.00 0.00       8.00 0.00       9.00 0.00     29.127  29.151  29.175
4       1.00 0.00      18.00 0.00       9.00 0.00      10.00 0.00     28.088  28.117  28.149
4       2.00 0.00      19.00 0.00      10.00 0.00      11.00 0.00     27.552  27.590  27.631
4       3.00 0.00      20.00 0.00      11.00 0.00      12.00 0.00     27.300  27.350  27.407
4       4.00 0.00      21.00 0.00      12.00 0.00      13.00 0.00     27.228  27.299  27.380
4       5.00 0.00      22.00 0.00      13.00 0.00      14.00 0.00     27.299  27.401  27.522
4       6.00 0.00      23.00 0.00      14.00 0.00      15.00 0.00     27.485  27.637  27.817
4       7.00 0.00      24.00 0.00      15.00 0.00      16.00 0.00     27.654  27.878  28.098
4       8.00 0.00      25.00 0.00      16.00 0.00      17.00 0.00     26.615  26.883  27.042
4       9.00 0.00      26.00 0.00      17.00 0.00      18.00 0.00     21.503  21.692  21.825
4      10.00 0.00      27.00 0.00      18.00 0.00      19.00 0.00     17.203  17.259  17.420
4      11.00 0.00      28.00 0.00      19.00 0.00      20.00 0.00     15.179  15.121  15.218
4      12.00 0.00      29.00 0.00      20.00 0.00      21.00 0.00     14.105  13.977  13.983
4      13.00 0.00      30.00 0.00      21.00 0.00      22.00 0.00     13.426  13.252  13.222
4      14.00 0.00      31.00 0.00      22.00 0.00      23.00 0.00     12.932  12.748  12.804
4      15.00 0.00      32.00 0.00      23.00 0.00      24.00 0.00     12.532  12.475  13.049
4      16.00 0.00      33.00 0.00      24.00 0.00      25.00 0.00     12.170  12.796  14.038
4      17.00 0.00      34.00 0.00      25.00 0.00      26.00 0.00     11.786  13.706  14.200
4      18.00 0.00      35.00 0.00      26.00 0.00      27.00 0.00     11.354  13.295  13.747
4      19.00 0.00      36.00 0.00      27.00 0.00      28.00 0.00     11.008  11.712  12.889
4      20.00 0.00      37.00 0.00      28.00 0.00      29.00 0.00     10.767  10.781  11.396
4      21.00 0.00      38.00 0.00      29.00 0.00      30.00 0.00     10.599  10.457  10.574
4      22.00 0.00      39.00 0.00      30.00 0.00      31.00 0.00     10.480  10.325  10.334
4      23.00 0.00      40.00 0.00      31.00 0.00      32.00 0.00     10.393  10.268  10.294
4       0.00 0.00      19.00 0.00       9.00 0.00      10.00 0.00     28.572  28.614  28.660
4       1.00 0.00      20.00 0.00      10.00 0.00      11.00 0.00     28.309  28.365  28.427
4       2.00 0.00      21.00 0.00      11.00 0.00      12.00 0.00     28.214  28.292  28.379
4       3.00 0.00      22.00 0.00      12.00 0.00      13.00 0.00     28.249  28.359  28.488
4       4.00 0.00      23.00 0.00      13.00 0.00      14.00 0.00     28.397  28.560  28.746
