Bipole-bipole borehole test
1.0
13
739
2
0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0,
11.0 2.0,
11.0 3.0,
11.0 4.0,
11.0 5.0,
11.0 6.0,
11.0 7.0,
11.0 8.0,
11.0 9.0,
11.0 10.0
11.0 11.0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
Measured Data
4   10.000    0.000    4.000    4.000    8.000    0.000    4.000    6.000   7.243068      0.024387 
4   10.000    0.000    4.000    5.000    8.000    0.000    4.000    7.000   7.575151      0.029344 
4   10.000    0.000    4.000    6.000    8.000    0.000    4.000    8.000   7.832467      0.029911 
4   10.000    0.000    4.000    7.000    8.000    0.000    4.000    9.000   8.213498      0.030611 
4   10.000    0.000    4.000    8.000    8.000    0.000    4.000   10.000   8.427670      0.028318 
4   10.000    0.000    4.000    9.000    8.000    0.000    4.000   11.000   8.679764      0.033089 
4   10.000    0.000   11.000    1.000    8.000    0.000   11.000    3.000   3.764528      0.024874 
4   10.000    0.000   11.000    2.000    8.000    0.000   11.000    4.000   4.775882      0.067266 
4   10.000    0.000   11.000    3.000    8.000    0.000   11.000    5.000   5.804151      0.023045 
4   10.000    0.000   11.000    4.000    8.000    0.000   11.000    6.000   6.417882      0.065569 
