Borehole test with IP data
1.0
12
703
2
1
Chargeability
msec
0.1,1.0
Surface Electrodes
16
0.0,  0.0
1.0,  0.0
2.0,  0.0
3.0,  0.0
4.0,  0.0
5.0,  0.0
6.0,  0.0
7.0,  0.0
8.0,  0.0
9.0,  0.0
10.0, 0.0
11.0, 0.0
12.0, 0.0
13.0, 0.0
14.0, 0.0
15.0, 0.0
Borehole 1 Electrodes
11
  4.0 1.0
  4.0 2.0
  4.0 3.0
  4.0 4.0
  4.0 5.0
  4.0 6.0
  4.0 7.0
  4.0 8.0
  4.0 9.0
  4.0 10.0
  4.0 11.0
Borehole 2 Electrodes
11
11.0 1.0
11.0 2.0
11.0 3.0
11.0 4.0
11.0 5.0
11.0 6.0
11.0 7.0
11.0 8.0
11.0 9.0
11.0 10.0
11.0 11.0
Measured Data
2    1.00    0.00   11.00    6.00   92.8266   -3.5403
2    1.00    0.00   11.00    7.00   93.3710   -3.1631
2    1.00    0.00   11.00    8.00   94.1774   -2.6838
2    1.00    0.00   11.00    9.00   94.9392   -2.2362
2    1.00    0.00   11.00   10.00   95.5594   -1.8610
2    1.00    0.00   11.00   11.00   96.0303   -1.5593
2    2.00    0.00    3.00    0.00  102.4621    0.4822
2    2.00    0.00    4.00    0.00  103.1949    1.0864
2    2.00    0.00    5.00    0.00  104.9398    1.7550
2    2.00    0.00    6.00    0.00  106.4491    2.3560
2    2.00    0.00    7.00    0.00  107.2286    2.6927
2    2.00    0.00    8.00    0.00  106.7536    2.5869
2    2.00    0.00    9.00    0.00  105.1894    2.0264
2    2.00    0.00   10.00    0.00  103.1512    1.2266
2    2.00    0.00   11.00    0.00  101.2606    0.4575
2    2.00    0.00   12.00    0.00   99.7611   -0.1444
2    2.00    0.00   13.00    0.00   98.6374   -0.5670
2    2.00    0.00   14.00    0.00   97.7955   -0.8484
2    2.00    0.00   15.00    0.00   97.1453   -1.0298
2    2.00    0.00    4.00    1.00  103.5629    1.2394
2    2.00    0.00    4.00    2.00  104.5214    1.6456
2    2.00    0.00    4.00    3.00  105.9027    2.1776
2    2.00    0.00    4.00    4.00  106.8838    2.5968
2    2.00    0.00    4.00    5.00  106.7464    2.6057
2    2.00    0.00    4.00    6.00  105.4982    2.1221
2    2.00    0.00    4.00    7.00  103.9270    1.4537
2    2.00    0.00    4.00    8.00  102.7077    0.9242
2    2.00    0.00    4.00    9.00  101.8943    0.5795
2    2.00    0.00    4.00   10.00  101.3600    0.3647
2    2.00    0.00    4.00   11.00  101.0023    0.2304
2    2.00    0.00   11.00    1.00  100.8887    0.2781
2    2.00    0.00   11.00    2.00   99.6583   -0.3296
2    2.00    0.00   11.00    3.00   97.4778   -1.4492
2    2.00    0.00   11.00    4.00   94.9762   -2.7529
2    2.00    0.00   11.00    5.00   93.2569   -3.5731
2    2.00    0.00   11.00    6.00   92.7562   -3.7024
2    2.00    0.00   11.00    7.00   93.1646   -3.3912
2    2.00    0.00   11.00    8.00   93.9287   -2.9303
2    2.00    0.00   11.00    9.00   94.7020   -2.4739
2    2.00    0.00   11.00   10.00   95.3583   -2.0788
2    2.00    0.00   11.00   11.00   95.8747   -1.7549
2    3.00    0.00    4.00    0.00  102.9796    0.6685
2    3.00    0.00    5.00    0.00  104.2833    1.4811
2    3.00    0.00    6.00    0.00  106.4288    2.3004
2    3.00    0.00    7.00    0.00  107.8228    2.8859
2    3.00    0.00    8.00    0.00  107.9308    2.9946
2    3.00    0.00    9.00    0.00  106.6415    2.5576
2    3.00    0.00   10.00    0.00  104.6544    1.7892
2    3.00    0.00   11.00    0.00  102.6706    0.9922
2    3.00    0.00   12.00    0.00  101.0341    0.3369
2    3.00    0.00   13.00    0.00   99.7747   -0.1451
2    3.00    0.00   14.00    0.00   98.8140   -0.4832
2    3.00    0.00   15.00    0.00   98.0626   -0.7137
2    3.00    0.00    4.00    1.00  102.6602    0.9637
2    3.00    0.00    4.00    2.00  104.4830    1.5573
2    3.00    0.00    4.00    3.00  106.2423    2.2106
2    3.00    0.00    4.00    4.00  107.3229    2.6682
2    3.00    0.00    4.00    5.00  107.0720    2.6504
2    3.00    0.00    4.00    6.00  105.6037    2.1021
2    3.00    0.00    4.00    7.00  103.8324    1.3639
2    3.00    0.00    4.00    8.00  102.4825    0.7887
2    3.00    0.00    4.00    9.00  101.6044    0.4235
2    3.00    0.00    4.00   10.00  101.0458    0.2056
2    3.00    0.00    4.00   11.00  100.6810    0.0758
2    3.00    0.00   11.00    1.00  102.2893    0.8105
2    3.00    0.00   11.00    2.00  100.9925    0.1798
2    3.00    0.00   11.00    3.00   98.6126   -1.0258
2    3.00    0.00   11.00    4.00   95.7611   -2.4870
2    3.00    0.00   11.00    5.00   93.6549   -3.4886
2    3.00    0.00   11.00    6.00   92.8240   -3.7805
2    3.00    0.00   11.00    7.00   93.0202   -3.5773
2    3.00    0.00   11.00    8.00   93.6905   -3.1626
2    3.00    0.00   11.00    9.00   94.4447   -2.7139
2    3.00    0.00   11.00   10.00   95.1197   -2.3072
2    3.00    0.00   11.00   11.00   95.6719   -1.9650
2    4.00    0.00    5.00    0.00  103.6861    0.9406
2    4.00    0.00    6.00    0.00  105.6588    2.0206
2    4.00    0.00    7.00    0.00  108.0143    2.9466
2    4.00    0.00    8.00    0.00  108.9114    3.3652
2    4.00    0.00    9.00    0.00  108.2071    3.1434
2    4.00    0.00   10.00    0.00  106.4156    2.4698
2    4.00    0.00   11.00    0.00  104.4279    1.6819
2    4.00    0.00   12.00    0.00  102.6814    0.9907
