Blocks
  1.0
 2 
 414 
1
0
   29.00,   10.00,    9.23
   30.00,   10.00,    8.93
   31.00,   10.00,    8.69
   32.00,   10.00,    8.54
   33.00,   10.00,    8.56
   34.00,   10.00,    8.77
   35.00,   10.00,    8.98
    5.50,   11.00,    9.37
    6.50,   11.00,    9.37
    7.50,   11.00,    9.37
    8.50,   11.00,    9.35
    9.50,   11.00,    9.33
   10.50,   11.00,    9.29
   11.50,   11.00,    9.23
   12.50,   11.00,    9.15
   13.50,   11.00,    9.11
   14.50,   11.00,    9.12
   15.50,   11.00,    9.00
   16.50,   11.00,    8.76
   17.50,   11.00,    8.70
   18.50,   11.00,    8.82
   19.50,   11.00,    9.03
   20.50,   11.00,    9.30
   21.50,   11.00,    9.62
   22.50,   11.00,    9.91
   23.50,   11.00,   10.05
   24.50,   11.00,   10.09
   25.50,   11.00,   10.09
   26.50,   11.00,   10.04
   27.50,   11.00,    9.89
   28.50,   11.00,    9.59
   29.50,   11.00,    9.26
   30.50,   11.00,    8.97
   31.50,   11.00,    8.74
   32.50,   11.00,    8.59
   33.50,   11.00,    8.59
   34.50,   11.00,    8.78
    6.00,   12.00,    9.34
    7.00,   12.00,    9.35
    8.00,   12.00,    9.34
    9.00,   12.00,    9.31
   10.00,   12.00,    9.28
   11.00,   12.00,    9.22
   12.00,   12.00,    9.14
   13.00,   12.00,    9.04
   14.00,   12.00,    8.95
   15.00,   12.00,    8.91
   16.00,   12.00,    8.82
   17.00,   12.00,    8.78
   18.00,   12.00,    8.89
   19.00,   12.00,    9.08
   20.00,   12.00,    9.34
   21.00,   12.00,    9.63
   22.00,   12.00,    9.90
   23.00,   12.00,   10.02
   24.00,   12.00,   10.05
   25.00,   12.00,   10.06
   26.00,   12.00,   10.04
   27.00,   12.00,   10.00
   28.00,   12.00,    9.87
   29.00,   12.00,    9.59
   30.00,   12.00,    9.28
   31.00,   12.00,    9.01
   32.00,   12.00,    8.78
   33.00,   12.00,    8.63
   34.00,   12.00,    8.62
0
0
0
0
0
