One Block
   2.00
10
   1.00
530
1
0
    15.000      2.000     -6.000       84.2936
    17.000      2.000     -6.000       37.3020
    19.000      2.000     -6.000       58.4230
    21.000      2.000     -6.000      141.4172
    23.000      2.000     -6.000      138.9305
    25.000      2.000     -6.000      125.3069
    27.000      2.000     -6.000      104.3616
    29.000      2.000     -6.000       92.7779
    31.000      2.000     -6.000       93.9794
    33.000      2.000     -6.000      121.5746
    35.000      2.000     -6.000      160.6635
    37.000      2.000     -6.000      123.4638
    39.000      2.000     -6.000      131.0446
    41.000      2.000     -6.000       88.4056
    43.000      2.000     -6.000       86.6609
    45.000      2.000     -6.000       92.0711
    47.000      2.000     -6.000       96.9790
    49.000      2.000     -6.000      107.0756
    51.000      2.000     -6.000       18.1347
    53.000      2.000     -6.000      128.4674
    55.000      2.000     -6.000      107.4433
    57.000      2.000     -6.000      102.7011
     8.000      2.000     -7.000       96.9294
    10.000      2.000     -7.000       97.9344
    12.000      2.000     -7.000       99.0742
    14.000      2.000     -7.000       99.8486
    16.000      2.000     -7.000       88.6483
    18.000      2.000     -7.000       39.4747
    20.000      2.000     -7.000       61.3349
    22.000      2.000     -7.000      139.2915
    24.000      2.000     -7.000      128.5288
    26.000      2.000     -7.000      104.3142
    28.000      2.000     -7.000       91.7217
    30.000      2.000     -7.000       88.0166
    32.000      2.000     -7.000       89.3938
    34.000      2.000     -7.000      112.9052
    36.000      2.000     -7.000      137.9123
    38.000      2.000     -7.000      154.9613
    40.000      2.000     -7.000      130.6538
    42.000      2.000     -7.000       88.6968
    44.000      2.000     -7.000       86.3190
    46.000      2.000     -7.000       91.9342
    48.000      2.000     -7.000       97.1461
    50.000      2.000     -7.000      107.9040
    52.000      2.000     -7.000       18.0121
    54.000      2.000     -7.000      128.0606
    56.000      2.000     -7.000      107.3574
     9.000      2.000     -8.000       98.5432
    11.000      2.000     -8.000       99.5591
    13.000      2.000     -8.000      101.3739
    15.000      2.000     -8.000      103.5364
    17.000      2.000     -8.000       94.1713
    19.000      2.000     -8.000       41.9815
    21.000      2.000     -8.000       59.2425
    23.000      2.000     -8.000      127.9018
    25.000      2.000     -8.000      109.2055
    27.000      2.000     -8.000       94.6361
    29.000      2.000     -8.000       89.1494
    31.000      2.000     -8.000       85.8861
    33.000      2.000     -8.000       85.1291
    35.000      2.000     -8.000       97.3355
    37.000      2.000     -8.000      167.9210
    39.000      2.000     -8.000      152.3705
    41.000      2.000     -8.000      131.9763
    43.000      2.000     -8.000       89.2946
    45.000      2.000     -8.000       86.1223
    47.000      2.000     -8.000       91.8200
    49.000      2.000     -8.000       97.2569
    51.000      2.000     -8.000      108.5387
    53.000      2.000     -8.000       17.9030
    55.000      2.000     -8.000      127.5042
    10.000      2.000     -9.000       99.8159
    12.000      2.000     -9.000      101.4183
    14.000      2.000     -9.000      104.3785
    16.000      2.000     -9.000      108.6383
    18.000      2.000     -9.000       99.9201
    20.000      2.000     -9.000       41.2803
    22.000      2.000     -9.000       53.8295
    24.000      2.000     -9.000      109.4714
    26.000      2.000     -9.000      101.1245
    28.000      2.000     -9.000       93.3184
    30.000      2.000     -9.000       88.2561
    32.000      2.000     -9.000       83.4914
    34.000      2.000     -9.000       76.2920
    36.000      2.000     -9.000      115.8141
    38.000      2.000     -9.000      162.9787
    40.000      2.000     -9.000      152.2588
    42.000      2.000     -9.000      133.5144
    44.000      2.000     -9.000       89.9187
    46.000      2.000     -9.000       85.9929
    48.000      2.000     -9.000       91.7169
    50.000      2.000     -9.000       97.3249
    52.000      2.000     -9.000      109.0256
    54.000      2.000     -9.000       17.8015
    11.000      2.000    -10.000      101.4085
    13.000      2.000    -10.000      104.0102
    15.000      2.000    -10.000      108.7519
    17.000      2.000    -10.000      113.9240
    19.000      2.000    -10.000       98.4810
    21.000      2.000    -10.000       38.5758
    23.000      2.000    -10.000       46.0574
    25.000      2.000    -10.000      102.0287
    27.000      2.000    -10.000      100.4422
    29.000      2.000    -10.000       93.0868
    31.000      2.000    -10.000       86.7528
    33.000      2.000    -10.000       76.9989
    35.000      2.000    -10.000       89.4767
    37.000      2.000    -10.000      111.7925
    39.000      2.000    -10.000      161.1625
    41.000      2.000    -10.000      152.6986
    43.000      2.000    -10.000      134.9460
    45.000      2.000    -10.000       90.5119
    47.000      2.000    -10.000       85.9033
    49.000      2.000    -10.000       91.6205
    51.000      2.000    -10.000       97.3562
    53.000      2.000    -10.000      109.3857
0
0
0
0
0
0
0
