Block Model
   1.00
7
1490
1
0
     19.00	 2.00	1.0000	    37.32
     20.00	 2.00	1.0000	    36.58
     21.00	 2.00	1.0000	    38.51
     22.00	 2.00	1.0000	    42.55
     23.00	 2.00	1.0000	    44.50
     24.00	 2.00	1.0000	    45.35
     25.00	 2.00	1.0000	    45.60
     26.00	 2.00	1.0000	    45.35
     27.00	 2.00	1.0000	    44.50
     28.00	 2.00	1.0000	    42.55
     29.00	 2.00	1.0000	    38.51
     30.00	 2.00	1.0000	    36.58
     31.00	 2.00	1.0000	    37.32
     32.00	 2.00	1.0000	    32.59
     33.00	 2.00	1.0000	    21.42
     34.00	 2.00	1.0000	    14.56
     35.00	 2.00	1.0000	    12.12
     36.00	 2.00	1.0000	    10.88
     37.00	 2.00	1.0000	    10.43
     38.00	 2.00	1.0000	    10.25
     39.00	 2.00	1.0000	    10.16
     40.00	 2.00	1.0000	    10.12
     41.00	 2.00	1.0000	    10.09
     42.00	 2.00	1.0000	    10.08
     43.00	 2.00	1.0000	    10.07
     44.00	 2.00	1.0000	    10.07
     45.00	 2.00	1.0000	    10.06
     46.00	 2.00	1.0000	    10.05
     47.00	 2.00	1.0000	    10.04
      4.00	 2.00	1.5000	    10.05
      5.00	 2.00	1.5000	    10.08
      6.00	 2.00	1.5000	    10.09
      7.00	 2.00	1.5000	    10.11
      8.00	 2.00	1.5000	    10.13
      9.00	 2.00	1.5000	    10.17
     10.00	 2.00	1.5000	    10.24
     11.00	 2.00	1.5000	    10.36
     12.00	 2.00	1.5000	    10.60
     13.00	 2.00	1.5000	    11.14
     14.00	 2.00	1.5000	    12.32
     15.00	 2.00	1.5000	    13.94
     16.00	 2.00	1.5000	    17.03
     17.00	 2.00	1.5000	    26.08
     18.00	 2.00	1.5000	    41.72
     19.00	 2.00	1.5000	    48.32
     20.00	 2.00	1.5000	    46.01
     21.00	 2.00	1.5000	    44.94
     22.00	 2.00	1.5000	    47.23
     23.00	 2.00	1.5000	    52.26
     24.00	 2.00	1.5000	    54.69
     25.00	 2.00	1.5000	    55.37
     26.00	 2.00	1.5000	    54.69
     27.00	 2.00	1.5000	    52.26
     28.00	 2.00	1.5000	    47.23
     29.00	 2.00	1.5000	    44.94
     30.00	 2.00	1.5000	    46.01
     31.00	 2.00	1.5000	    48.32
     32.00	 2.00	1.5000	    41.72
     33.00	 2.00	1.5000	    26.08
     34.00	 2.00	1.5000	    17.03
     35.00	 2.00	1.5000	    13.94
     36.00	 2.00	1.5000	    12.32
     37.00	 2.00	1.5000	    11.14
     38.00	 2.00	1.5000	    10.60
     39.00	 2.00	1.5000	    10.36
     40.00	 2.00	1.5000	    10.24
     41.00	 2.00	1.5000	    10.17
     42.00	 2.00	1.5000	    10.13
     43.00	 2.00	1.5000	    10.11
     44.00	 2.00	1.5000	    10.09
     45.00	 2.00	1.5000	    10.08
     46.00	 2.00	1.5000	    10.06
      5.00	 2.00	2.0000	    10.08
      6.00	 2.00	2.0000	    10.11
      7.00	 2.00	2.0000	    10.15
      8.00	 2.00	2.0000	    10.20
      9.00	 2.00	2.0000	    10.29
     10.00	 2.00	2.0000	    10.43
     11.00	 2.00	2.0000	    10.72
     12.00	 2.00	2.0000	    11.29
     13.00	 2.00	2.0000	    12.37
     14.00	 2.00	2.0000	    13.59
     15.00	 2.00	2.0000	    15.41
     16.00	 2.00	2.0000	    19.05
     17.00	 2.00	2.0000	    29.92
     18.00	 2.00	2.0000	    49.19
     19.00	 2.00	2.0000	    57.30
     20.00	 2.00	2.0000	    53.73
     21.00	 2.00	2.0000	    50.89
     22.00	 2.00	2.0000	    49.67
     23.00	 2.00	2.0000	    51.66
     24.00	 2.00	2.0000	    56.65
     25.00	 2.00	2.0000	    58.24
     26.00	 2.00	2.0000	    56.65
     27.00	 2.00	2.0000	    51.66
     28.00	 2.00	2.0000	    49.67
     29.00	 2.00	2.0000	    50.89
     30.00	 2.00	2.0000	    53.73
     31.00	 2.00	2.0000	    57.30
     32.00	 2.00	2.0000	    49.19
     33.00	 2.00	2.0000	    29.92
     34.00	 2.00	2.0000	    19.05
     35.00	 2.00	2.0000	    15.41
     36.00	 2.00	2.0000	    13.59
     37.00	 2.00	2.0000	    12.37
     38.00	 2.00	2.0000	    11.29
     39.00	 2.00	2.0000	    10.72
     40.00	 2.00	2.0000	    10.43
     41.00	 2.00	2.0000	    10.29
     42.00	 2.00	2.0000	    10.20
     43.00	 2.00	2.0000	    10.15
     44.00	 2.00	2.0000	    10.12
     45.00	 2.00	2.0000	    10.08
      6.00	 2.00	2.5000	    10.13
      7.00	 2.00	2.5000	    10.21
      8.00	 2.00	2.5000	    10.31
      9.00	 2.00	2.5000	    10.48
     10.00	 2.00	2.5000	    10.78
     11.00	 2.00	2.5000	    11.36
     12.00	 2.00	2.5000	    12.34
     13.00	 2.00	2.5000	    13.30
     14.00	 2.00	2.5000	    14.57
     15.00	 2.00	2.5000	    16.59
     16.00	 2.00	2.5000	    20.66
     17.00	 2.00	2.5000	    32.94
     18.00	 2.00	2.5000	    55.01
     19.00	 2.00	2.5000	    64.14
     20.00	 2.00	2.5000	    59.45
     21.00	 2.00	2.5000	    55.11
     22.00	 2.00	2.5000	    51.83
     23.00	 2.00	2.5000	    49.48
     24.00	 2.00	2.5000	    49.82
     25.00	 2.00	2.5000	    52.47
     26.00	 2.00	2.5000	    49.82
     27.00	 2.00	2.5000	    49.48
     28.00	 2.00	2.5000	    51.83
     29.00	 2.00	2.5000	    55.11
     30.00	 2.00	2.5000	    59.45
     31.00	 2.00	2.5000	    64.14
     32.00	 2.00	2.5000	    55.01
     33.00	 2.00	2.5000	    32.94
     34.00	 2.00	2.5000	    20.66
     35.00	 2.00	2.5000	    16.59
     36.00	 2.00	2.5000	    14.57
     37.00	 2.00	2.5000	    13.30
     38.00	 2.00	2.5000	    12.34
     39.00	 2.00	2.5000	    11.36
     40.00	 2.00	2.5000	    10.79
     41.00	 2.00	2.5000	    10.48
     42.00	 2.00	2.5000	    10.31
     43.00	 2.00	2.5000	    10.21
     44.00	 2.00	2.5000	    10.14
      7.00	 2.00	3.0000	    10.31
      8.00	 2.00	3.0000	    10.50
      9.00	 2.00	3.0000	    10.82
     10.00	 2.00	3.0000	    11.39
     11.00	 2.00	3.0000	    12.27
     12.00	 2.00	3.0000	    13.05
     13.00	 2.00	3.0000	    14.00
     14.00	 2.00	3.0000	    15.34
     15.00	 2.00	3.0000	    17.49
     16.00	 2.00	3.0000	    21.87
     17.00	 2.00	3.0000	    35.11
     18.00	 2.00	3.0000	    59.06
     19.00	 2.00	3.0000	    68.69
     20.00	 2.00	3.0000	    62.66
     21.00	 2.00	3.0000	    56.63
     22.00	 2.00	3.0000	    51.31
     23.00	 2.00	3.0000	    46.21
     24.00	 2.00	3.0000	    40.70
