Boundary and blocks - general array format
   2.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
 0
892
1
0
4   38.000,   0.000   58.000,   0.000   46.000,   0.000   50.000,   0.000    15.81660
4   40.000,   0.000   60.000,   0.000   48.000,   0.000   52.000,   0.000    14.81650
4   42.000,   0.000   62.000,   0.000   50.000,   0.000   54.000,   0.000    17.26060
4   44.000,   0.000   64.000,   0.000   52.000,   0.000   56.000,   0.000    12.66240
4   46.000,   0.000   66.000,   0.000   54.000,   0.000   58.000,   0.000     6.37390
4   48.000,   0.000   68.000,   0.000   56.000,   0.000   60.000,   0.000    12.80550
4   50.000,   0.000   70.000,   0.000   58.000,   0.000   62.000,   0.000    17.74020
4   52.000,   0.000   72.000,   0.000   60.000,   0.000   64.000,   0.000    16.16510
4   54.000,   0.000   74.000,   0.000   62.000,   0.000   66.000,   0.000    15.96540
4   56.000,   0.000   76.000,   0.000   64.000,   0.000   68.000,   0.000    14.71190
4   58.000,   0.000   78.000,   0.000   66.000,   0.000   70.000,   0.000    13.98470
4   60.000,   0.000   80.000,   0.000   68.000,   0.000   72.000,   0.000    14.95430
4   62.000,   0.000   82.000,   0.000   70.000,   0.000   74.000,   0.000    15.18790
4   64.000,   0.000   84.000,   0.000   72.000,   0.000   76.000,   0.000    15.27910
4   66.000,   0.000   86.000,   0.000   74.000,   0.000   78.000,   0.000    15.32490
4   68.000,   0.000   88.000,   0.000   76.000,   0.000   80.000,   0.000    15.35130
4   70.000,   0.000   90.000,   0.000   78.000,   0.000   82.000,   0.000    15.36690
4  -10.000,   0.000   14.000,   0.000   -2.000,   0.000    6.000,   0.000    17.49360
4   -8.000,   0.000   16.000,   0.000    0.000,   0.000    8.000,   0.000    19.72350
4   -6.000,   0.000   18.000,   0.000    2.000,   0.000   10.000,   0.000    18.68270
4   -4.000,   0.000   20.000,   0.000    4.000,   0.000   12.000,   0.000    19.97620
4   -2.000,   0.000   22.000,   0.000    6.000,   0.000   14.000,   0.000    18.10540
4    0.000,   0.000   24.000,   0.000    8.000,   0.000   16.000,   0.000    15.75410
4    2.000,   0.000   26.000,   0.000   10.000,   0.000   18.000,   0.000    16.62450
4    4.000,   0.000   28.000,   0.000   12.000,   0.000   20.000,   0.000    15.87420
4    6.000,   0.000   30.000,   0.000   14.000,   0.000   22.000,   0.000    16.83060
4    8.000,   0.000   32.000,   0.000   16.000,   0.000   24.000,   0.000    18.83410
