Block Model
   1.00
7
230
1
0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
    16.500      1.000      7.000       13.7220        0.4315
    17.500      1.000      7.000       14.4477        0.2856
    18.500      1.000      7.000       13.6656        0.2964
    19.500      1.000      7.000       11.2830        0.1333
    20.500      1.000      7.000       10.2853        0.1617
    21.500      1.000      7.000       10.2728        0.1321
    22.500      1.000      7.000       10.6634        0.0655
    23.500      1.000      7.000       11.3811        0.2375
    24.500      1.000      7.000       11.2437        0.0831
    25.500      1.000      7.000       11.2683        0.0364
    26.500      1.000      7.000       11.2860        0.1489
     8.500      1.000      8.000       11.3396        0.0367
     9.500      1.000      8.000       11.2836        0.2050
    10.500      1.000      8.000       10.6824        0.1239
    11.500      1.000      8.000       10.0903        0.0493
    12.500      1.000      8.000        9.5453        0.3809
    13.500      1.000      8.000       10.1415        0.1674
    14.500      1.000      8.000       11.1041        0.1840
    15.500      1.000      8.000       13.9345        0.0792
    16.500      1.000      8.000       14.1200        0.1961
    17.500      1.000      8.000       14.3653        0.0464
    18.500      1.000      8.000       13.8131        0.1988
    19.500      1.000      8.000       11.6590        0.3789
    20.500      1.000      8.000        9.9245        0.0532
    21.500      1.000      8.000       10.0913        0.1497
    22.500      1.000      8.000       10.2796        0.1394
    23.500      1.000      8.000       10.7609        0.2021
    24.500      1.000      8.000       11.2858        0.2040
    25.500      1.000      8.000       11.3697        0.0632
     9.500      1.000      9.000       10.4972        0.1357
    10.500      1.000      9.000       10.0016        0.2667
    11.500      1.000      9.000       10.1238        0.0327
    12.500      1.000      9.000        9.7601        0.1805
    13.500      1.000      9.000        9.8014        0.1600
    14.500      1.000      9.000       11.2459        0.0363
    15.500      1.000      9.000       14.4596        0.3274
    16.500      1.000      9.000       14.8690        0.3558
    17.500      1.000      9.000       14.3754        0.1450
    18.500      1.000      9.000       14.7710        0.6590
    19.500      1.000      9.000       11.2348        0.0483
    20.500      1.000      9.000       10.0591        0.0945
    21.500      1.000      9.000        9.7603        0.1822
    22.500      1.000      9.000       10.4183        0.3349
    23.500      1.000      9.000        9.9328        0.3344
    24.500      1.000      9.000       11.1065        0.4885
    10.500      1.000     10.000       10.5572        0.2360
    11.500      1.000     10.000        9.9313        0.2528
    12.500      1.000     10.000       10.3106        0.2811
    13.500      1.000     10.000       10.1269        0.0980
    14.500      1.000     10.000       11.5732        0.2264
    15.500      1.000     10.000       14.0722        0.2477
