Model with forward and reverse pole-dipole arrays
   1.00
6
1152
1
0
    10.000      2.000   2.0000     43.784
    11.000      2.000   2.0000     44.580
    12.000      2.000   2.0000     45.656
    13.000      2.000   2.0000     47.140
    14.000      2.000   2.0000     49.136
    15.000      2.000   2.0000     49.786
    16.000      2.000   2.0000     42.667
    17.000      2.000   2.0000     30.183
    18.000      2.000   2.0000     22.486
    19.000      2.000   2.0000     18.703
    20.000      2.000   2.0000     16.553
    21.000      2.000   2.0000     15.136
    22.000      2.000   2.0000     13.862
    23.000      2.000   2.0000     10.783
    24.000      2.000   2.0000      6.550
    25.000      2.000   2.0000      5.750
    26.000      2.000   2.0000      7.268
    27.000      2.000   2.0000      7.917
    28.000      2.000   2.0000      7.675
    29.000      2.000   2.0000      7.102
    30.000      2.000   2.0000      7.528
    31.000      2.000   2.0000      8.830
    32.000      2.000   2.0000      9.512
    33.000      2.000   2.0000      9.807
    34.000      2.000   2.0000      9.939
    35.000      2.000   2.0000      9.997
    36.000      2.000   2.0000     10.019
    37.000      2.000   2.0000     10.020
     4.000      2.000   3.0000     53.587
     5.000      2.000   3.0000     53.848
     6.000      2.000   3.0000     54.232
     7.000      2.000   3.0000     54.755
     8.000      2.000   3.0000     55.443
     9.000      2.000   3.0000     56.337
    10.000      2.000   3.0000     57.500
    11.000      2.000   3.0000     59.023
    12.000      2.000   3.0000     61.033
    13.000      2.000   3.0000     63.551
    14.000      2.000   3.0000     63.815
    15.000      2.000   3.0000     53.527
    16.000      2.000   3.0000     37.095
    17.000      2.000   3.0000     27.472
    18.000      2.000   3.0000     22.920
    19.000      2.000   3.0000     20.489
    20.000      2.000   3.0000     19.148
    21.000      2.000   3.0000     17.736
    22.000      2.000   3.0000     13.020
    23.000      2.000   3.0000      7.323
    24.000      2.000   3.0000      6.893
    25.000      2.000   3.0000      8.956
    26.000      2.000   3.0000      9.684
    27.000      2.000   3.0000      9.642
    28.000      2.000   3.0000      9.385
    29.000      2.000   3.0000      8.853
    30.000      2.000   3.0000      8.048
    31.000      2.000   3.0000      8.052
    32.000      2.000   3.0000      8.979
    33.000      2.000   3.0000      9.557
    34.000      2.000   3.0000      9.829
    35.000      2.000   3.0000      9.950
    36.000      2.000   3.0000      9.996
     5.000      2.000   4.0000     64.327
     6.000      2.000   4.0000     64.959
     7.000      2.000   4.0000     65.814
     8.000      2.000   4.0000     66.927
     9.000      2.000   4.0000     68.359
    10.000      2.000   4.0000     70.196
    11.000      2.000   4.0000     72.542
    12.000      2.000   4.0000     75.320
    13.000      2.000   4.0000     75.009
    14.000      2.000   4.0000     61.972
    15.000      2.000   4.0000     42.387
    16.000      2.000   4.0000     31.270
    17.000      2.000   4.0000     26.124
    18.000      2.000   4.0000     23.443
    19.000      2.000   4.0000     22.007
    20.000      2.000   4.0000     20.409
    21.000      2.000   4.0000     15.048
    22.000      2.000   4.0000      8.714
    23.000      2.000   4.0000      8.666
    24.000      2.000   4.0000     11.115
    25.000      2.000   4.0000     11.596
    26.000      2.000   4.0000     11.254
    27.000      2.000   4.0000     10.855
    28.000      2.000   4.0000     10.497
    29.000      2.000   4.0000     10.136
    30.000      2.000   4.0000      9.594
    31.000      2.000   4.0000      8.773
    32.000      2.000   4.0000      8.573
    33.000      2.000   4.0000      9.220
    34.000      2.000   4.0000      9.677
    35.000      2.000   4.0000      9.894
     6.000      2.000   5.0000     74.947
     7.000      2.000   5.0000     76.183
     8.000      2.000   5.0000     77.775
     9.000      2.000   5.0000     79.793
    10.000      2.000   5.0000     82.311
    11.000      2.000   5.0000     85.149
    12.000      2.000   5.0000     84.183
    13.000      2.000   5.0000     68.753
    14.000      2.000   5.0000     46.588
    15.000      2.000   5.0000     34.265
    16.000      2.000   5.0000     28.638
    17.000      2.000   5.0000     25.747
    18.000      2.000   5.0000     24.207
    19.000      2.000   5.0000     22.393
    20.000      2.000   5.0000     16.381
    21.000      2.000   5.0000      9.603
    22.000      2.000   5.0000     10.111
    23.000      2.000   5.0000     13.470
    24.000      2.000   5.0000     14.139
    25.000      2.000   5.0000     13.400
    26.000      2.000   5.0000     12.594
    27.000      2.000   5.0000     11.948
    28.000      2.000   5.0000     11.447
    29.000      2.000   5.0000     11.042
    30.000      2.000   5.0000     10.664
    31.000      2.000   5.0000     10.143
    32.000      2.000   5.0000      9.350
    33.000      2.000   5.0000      9.041
    34.000      2.000   5.0000      9.482
     7.000      2.000   6.0000     86.201
     8.000      2.000   6.0000     88.266
     9.000      2.000   6.0000     90.811
    10.000      2.000   6.0000     93.579
