Blue Ridge Province dipole-dipole survey line
   10.00000
3
469
1
0
   75.00000,    10.00000, 5.00000,   1587.282
   95.00000,    10.00000, 5.00000,   5422.483
  115.00000,    10.00000, 5.00000,   4799.575
  135.00000,    10.00000, 5.00000,   4751.315
  155.00000,    10.00000, 5.00000,   4766.885
  175.00000,    10.00000, 5.00000,   4137.756
  195.00000,    10.00000, 5.00000,   4634.166
  215.00000,    10.00000, 5.00000,   1814.705
  235.00000,    10.00000, 5.00000,   2666.469
  255.00000,    10.00000, 5.00000,   1131.623
  275.00000,    10.00000, 5.00000,    562.094
  295.00000,    10.00000, 5.00000,    531.060
  315.00000,    10.00000, 5.00000,   1762.085
  335.00000,    10.00000, 5.00000,   1733.096
  355.00000,    10.00000, 5.00000,   1867.207
  375.00000,    10.00000, 5.00000,   1886.062
  395.00000,    10.00000, 5.00000,    804.104
  415.00000,    10.00000, 5.00000,   1181.479
  435.00000,    10.00000, 5.00000,    242.967
  455.00000,    10.00000, 5.00000,   1538.184
   40.00000,    10.00000, 6.00000,   2529.116
   50.00000,    10.00000, 6.00000,   3439.919
   60.00000,    10.00000, 6.00000,   5124.522
   70.00000,    10.00000, 6.00000,   3087.716
   80.00000,    10.00000, 6.00000,   2248.101
   90.00000,    10.00000, 6.00000,   4148.906
  100.00000,    10.00000, 6.00000,   5575.474
  110.00000,    10.00000, 6.00000,   5310.123
  120.00000,    10.00000, 6.00000,   4881.581
  130.00000,    10.00000, 6.00000,   8899.501
  140.00000,    10.00000, 6.00000,   5022.004
  150.00000,    10.00000, 6.00000,   5091.577
  160.00000,    10.00000, 6.00000,   4149.550
  170.00000,    10.00000, 6.00000,   4813.465
  180.00000,    10.00000, 6.00000,   5113.913
  190.00000,    10.00000, 6.00000,   5495.356
  200.00000,    10.00000, 6.00000,   5449.481
  210.00000,    10.00000, 6.00000,   2555.505
  220.00000,    10.00000, 6.00000,   1919.458
  230.00000,    10.00000, 6.00000,   2438.484
  240.00000,    10.00000, 6.00000,   2939.998
  250.00000,    10.00000, 6.00000,   1236.712
  260.00000,    10.00000, 6.00000,   1029.650
  270.00000,    10.00000, 6.00000,   1049.506
  280.00000,    10.00000, 6.00000,    479.199
  290.00000,    10.00000, 6.00000,    426.748
  300.00000,    10.00000, 6.00000,    635.720
  310.00000,    10.00000, 6.00000,   1083.178
  320.00000,    10.00000, 6.00000,   1888.888
  330.00000,    10.00000, 6.00000,   1967.434
  340.00000,    10.00000, 6.00000,   1862.700
  350.00000,    10.00000, 6.00000,   2226.292
  360.00000,    10.00000, 6.00000,   1788.355
  370.00000,    10.00000, 6.00000,   2260.229
  380.00000,    10.00000, 6.00000,   3061.569
  390.00000,    10.00000, 6.00000,   1052.609
  400.00000,    10.00000, 6.00000,    642.201
  410.00000,    10.00000, 6.00000,    958.209
  420.00000,    10.00000, 6.00000,    554.525
  430.00000,    10.00000, 6.00000,    190.288
  440.00000,    10.00000, 6.00000,    477.975
  450.00000,    10.00000, 6.00000,    132.570
   50.00000,    20.00000, 3.00000,   3879.193
   60.00000,    20.00000, 3.00000,   4763.713
   70.00000,    20.00000, 3.00000,   3902.329
   80.00000,    20.00000, 3.00000,   3897.587
   90.00000,    20.00000, 3.00000,   4001.120
  100.00000,    20.00000, 3.00000,   5104.464
  110.00000,    20.00000, 3.00000,   5703.427
  120.00000,    20.00000, 3.00000,   6150.848
  130.00000,    20.00000, 3.00000,   8160.565
  140.00000,    20.00000, 3.00000,   6070.006
  150.00000,    20.00000, 3.00000,   4367.763
  160.00000,    20.00000, 3.00000,   4555.647
  170.00000,    20.00000, 3.00000,   5268.986
  180.00000,    20.00000, 3.00000,   5763.542
  190.00000,    20.00000, 3.00000,   6066.368
  200.00000,    20.00000, 3.00000,   5210.722
  210.00000,    20.00000, 3.00000,   3252.973
  220.00000,    20.00000, 3.00000,   2721.333
  230.00000,    20.00000, 3.00000,   2715.644
  240.00000,    20.00000, 3.00000,   2166.817
  250.00000,    20.00000, 3.00000,   1200.151
  260.00000,    20.00000, 3.00000,   1037.359
  270.00000,    20.00000, 3.00000,    965.308
  280.00000,    20.00000, 3.00000,    642.657
  290.00000,    20.00000, 3.00000,    482.673
  300.00000,    20.00000, 3.00000,    633.100
  310.00000,    20.00000, 3.00000,    973.983
  320.00000,    20.00000, 3.00000,   1499.897
  330.00000,    20.00000, 3.00000,   1869.288
  340.00000,    20.00000, 3.00000,   2335.181
  350.00000,    20.00000, 3.00000,   2373.875
  360.00000,    20.00000, 3.00000,   2255.474
  370.00000,    20.00000, 3.00000,   3028.370
  380.00000,    20.00000, 3.00000,   2437.696
  390.00000,    20.00000, 3.00000,    982.337
  400.00000,    20.00000, 3.00000,    896.937
  410.00000,    20.00000, 3.00000,    767.776
  420.00000,    20.00000, 3.00000,    383.238
