X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDiode_Apparent_Resistivity_Ohmm,Relative_Error
-98.75,-16.25,449.752,458.415,0.019262
-96.25,-16.25,450.707,451.413,0.001566
-93.75,-16.25,451.393,452.337,0.002091
-91.25,-16.25,451.761,458.829,0.015645
-88.75,-16.25,451.55,464.942,0.029658
-86.25,-16.25,450.786,453.103,0.00514
-83.75,-16.25,449.225,447.586,0.003649
-81.25,-16.25,446.537,440.845,0.012747
-78.75,-16.25,442.662,451.439,0.019828
-76.25,-16.25,437.398,418.478,0.043256
-73.75,-16.25,430.721,420.037,0.024805
-71.25,-16.25,422.78,438.625,0.037478
-68.75,-16.25,413.924,421.055,0.017228
-66.25,-16.25,404.883,400.837,0.009993
-63.75,-16.25,395.914,390.259,0.014283
-61.25,-16.25,387.387,383.635,0.009685
-58.75,-16.25,379.891,390.833,0.028803
-56.25,-16.25,373.664,378.805,0.013758
-53.75,-16.25,368.703,356.501,0.033094
-51.25,-16.25,365.015,379.855,0.040656
-48.75,-16.25,362.475,362.562,0.00024
-46.25,-16.25,361.159,375.408,0.039454
-43.75,-16.25,361.108,356.101,0.013866
-41.25,-16.25,361.961,378.272,0.045063
-38.75,-16.25,363.088,354.135,0.024658
-36.25,-16.25,364.008,373.585,0.02631
-33.75,-16.25,364.004,370.42,0.017626
-31.25,-16.25,362.714,362.014,0.00193
-28.75,-16.25,359.798,355.011,0.013305
-26.25,-16.25,355.042,369.956,0.042006
-23.75,-16.25,348.493,354.943,0.018508
-21.25,-16.25,340.343,338.659,0.004948
-18.75,-16.25,330.676,328.768,0.00577
-16.25,-16.25,319.592,311.887,0.024109
-13.75,-16.25,307.354,308.96,0.005225
-11.25,-16.25,294.207,283.379,0.036804
-8.75,-16.25,280.574,272.972,0.027094
-6.25,-16.25,267.107,278.347,0.042081
-3.75,-16.25,254.615,247.62,0.027473
-1.25,-16.25,243.947,239.603,0.017807
1.25,-16.25,235.505,235.792,0.001219
3.75,-16.25,229.173,218.382,0.047087
6.25,-16.25,224.917,237.079,0.054073
8.75,-16.25,222.484,230.841,0.037562
11.25,-16.25,221.64,220.305,0.006023
13.75,-16.25,222.066,227.666,0.025218
16.25,-16.25,223.343,224.661,0.005901
18.75,-16.25,224.894,232.872,0.035474
21.25,-16.25,226.381,224.738,0.007258
23.75,-16.25,227.272,239.571,0.054116
26.25,-16.25,227.155,229.693,0.011173
28.75,-16.25,225.741,221.803,0.017445
31.25,-16.25,223.057,234.224,0.050063
33.75,-16.25,219.173,213.442,0.026148
36.25,-16.25,214.362,215.379,0.004744
38.75,-16.25,209.166,214.186,0.024
41.25,-16.25,203.902,205.531,0.007989
43.75,-16.25,198.811,194.673,0.020814
46.25,-16.25,194.145,198.296,0.021381
48.75,-16.25,189.747,196.095,0.033455
51.25,-16.25,185.649,186.756,0.005963
53.75,-16.25,182.654,181.362,0.007073
56.25,-16.25,180.65,181.963,0.007268
58.75,-16.25,179.273,178.205,0.005957
61.25,-16.25,178.672,178.293,0.002121
63.75,-16.25,178.545,173.589,0.027758
66.25,-16.25,178.694,181.148,0.013733
68.75,-16.25,178.969,174.94,0.022512
71.25,-16.25,179.074,181.525,0.013687
73.75,-16.25,178.451,178.874,0.00237
76.25,-16.25,177.054,180.384,0.018808
78.75,-16.25,174.952,169.466,0.031357
81.25,-16.25,172.127,174.04,0.011114
83.75,-16.25,168.744,168.095,0.003846
86.25,-16.25,164.402,166.715,0.014069
88.75,-16.25,159.503,164.418,0.030814
91.25,-16.25,154.471,152.391,0.013465
93.75,-16.25,149.698,148.638,0.007081
96.25,-16.25,145.469,149.558,0.028109
98.75,-16.25,142.154,141.092,0.007471
101.25,-16.25,139.612,137.323,0.016395
103.75,-16.25,138.045,140.453,0.017444
106.25,-16.25,137.628,138.806,0.008559
-105,-17.5,450.048,450.888,0.001866
-102.5,-17.5,451.384,443.814,0.016771
-100,-17.5,452.803,452.845,9.3e-05
-97.5,-17.5,454.009,453.576,0.000954
-95,-17.5,454.943,440.766,0.031162
-92.5,-17.5,455.458,447.409,0.017672
-90,-17.5,455.332,455.582,0.000549
-87.5,-17.5,454.447,445.046,0.020687
-85,-17.5,452.346,462.145,0.021663
-82.5,-17.5,449.002,445.318,0.008205
-80,-17.5,444.382,434.823,0.021511
-77.5,-17.5,438.354,433.203,0.011751
-75,-17.5,431.151,425.274,0.013631
-72.5,-17.5,422.976,422.356,0.001466
-70,-17.5,414.484,415.424,0.002268
-67.5,-17.5,406.062,409.738,0.009053
-65,-17.5,398.003,386.484,0.028942
-62.5,-17.5,390.845,403.06,0.031253
-60,-17.5,384.61,393.598,0.023369
-57.5,-17.5,379.262,361.055,0.048006
-55,-17.5,375.004,365.918,0.024229
-52.5,-17.5,371.775,373.702,0.005183
-50,-17.5,369.655,372.442,0.007539
-47.5,-17.5,368.775,367.419,0.003677
-45,-17.5,368.93,375.043,0.01657
-42.5,-17.5,369.866,366.434,0.009279
-40,-17.5,371.187,384.611,0.036165
-37.5,-17.5,372.105,381.296,0.0247
-35,-17.5,371.921,382.103,0.027377
-32.5,-17.5,370.378,357.655,0.034351
-30,-17.5,367.313,361.815,0.014968
-27.5,-17.5,362.448,357.688,0.013133
-25,-17.5,355.825,342.756,0.036729
-22.5,-17.5,347.533,342.045,0.015791
-20,-17.5,337.807,334.717,0.009147
-17.5,-17.5,326.84,324.139,0.008264
-15,-17.5,314.967,322.303,0.023291
-12.5,-17.5,302.268,296.693,0.018444
-10,-17.5,289.174,284.857,0.014929
-7.5,-17.5,276.194,264.781,0.041322
-5,-17.5,263.861,255.302,0.032438
-2.5,-17.5,252.945,251.74,0.004764
0,-17.5,244.015,238.218,0.023757
2.5,-17.5,237.216,234.22,0.01263
5,-17.5,232.376,231.294,0.004656
7.5,-17.5,229.575,232.138,0.011164
10,-17.5,228.503,228.181,0.001409
12.5,-17.5,228.952,228.47,0.002105
15,-17.5,230.463,238.311,0.034053
17.5,-17.5,232.489,230.149,0.010065
20,-17.5,234.402,231.559,0.012129
22.5,-17.5,235.874,237.483,0.006821
25,-17.5,236.645,236.091,0.002341
27.5,-17.5,236.262,239.275,0.012753
30,-17.5,234.506,238.601,0.017462
32.5,-17.5,231.259,234.303,0.013163
35,-17.5,226.703,232.882,0.027256
37.5,-17.5,221.293,216.615,0.021139
40,-17.5,215.559,214.75,0.003753
42.5,-17.5,209.794,208.181,0.007688
45,-17.5,204.434,206.476,0.009989
47.5,-17.5,199.43,199.971,0.002713
50,-17.5,194.737,188.903,0.029958
52.5,-17.5,190.878,189.437,0.007549
55,-17.5,187.834,192.598,0.025363
57.5,-17.5,185.697,188.369,0.014389
60,-17.5,184.272,181.678,0.014077
62.5,-17.5,183.222,179.274,0.021548
65,-17.5,182.585,178.741,0.021053
67.5,-17.5,182.331,180.519,0.009938
70,-17.5,182.259,181.588,0.003682
72.5,-17.5,181.923,178.008,0.02152
75,-17.5,181.136,180.307,0.004577
77.5,-17.5,179.764,178.169,0.008873
80,-17.5,177.532,180.555,0.017028
82.5,-17.5,174.597,174.06,0.003076
85,-17.5,171.166,175.078,0.022855
87.5,-17.5,166.75,167.389,0.003832
90,-17.5,161.84,166.262,0.027323
92.5,-17.5,156.735,161.763,0.03208
95,-17.5,151.758,152.988,0.008105
97.5,-17.5,147.225,147.076,0.001012
100,-17.5,143.299,146.137,0.019805
102.5,-17.5,140.338,143.224,0.020565
-101.25,-18.75,452.59,444.849,0.017104
-98.75,-18.75,454.089,462.385,0.01827
-96.25,-18.75,455.227,458.013,0.00612
-93.75,-18.75,455.843,456.006,0.000358
-91.25,-18.75,455.697,463.455,0.017024
-88.75,-18.75,454.469,465.395,0.024041
-86.25,-18.75,451.936,462.564,0.023517
-83.75,-18.75,448.088,440.111,0.017802
-81.25,-18.75,442.771,429.672,0.029584
-78.75,-18.75,436.233,443.946,0.017681
-76.25,-18.75,428.825,421.462,0.01717
-73.75,-18.75,421.092,425.967,0.011577
-71.25,-18.75,413.455,408.205,0.012698
-68.75,-18.75,406.051,400.422,0.013863
-66.25,-18.75,399.26,397.338,0.004814
-63.75,-18.75,393.304,384.14,0.0233
-61.25,-18.75,388.131,388.76,0.001621
-58.75,-18.75,383.895,383.511,0.001
-56.25,-18.75,380.338,371.529,0.023161
-53.75,-18.75,377.536,372.11,0.014372
-51.25,-18.75,375.841,384.446,0.022895
-48.75,-18.75,375.271,371.188,0.01088
-46.25,-18.75,375.594,392.894,0.04606
-43.75,-18.75,376.577,380.039,0.009193
-41.25,-18.75,377.811,373.969,0.010169
-38.75,-18.75,378.716,383.07,0.011497
-36.25,-18.75,378.541,386.687,0.021519
-33.75,-18.75,376.843,371.665,0.01374
-31.25,-18.75,373.461,364.305,0.024517
-28.75,-18.75,368.467,367.693,0.002101
-26.25,-18.75,361.858,349.958,0.032886
-23.75,-18.75,353.767,362.502,0.024691
-21.25,-18.75,344.28,347.69,0.009905
-18.75,-18.75,333.818,338.655,0.01449
-16.25,-18.75,322.742,332.891,0.031446
-13.75,-18.75,311.137,317.708,0.021119
-11.25,-18.75,299.188,301.714,0.008443
-8.75,-18.75,287.234,280.019,0.025119
-6.25,-18.75,275.737,259.994,0.057094
-3.75,-18.75,265.106,263.795,0.004945
-1.25,-18.75,255.792,251.603,0.016377
1.25,-18.75,248.093,255.436,0.029598
3.75,-18.75,242.429,237.366,0.020884
6.25,-18.75,238.874,229.802,0.037978
8.75,-18.75,237.262,234.429,0.01194
11.25,-18.75,237.14,237.208,0.000287
13.75,-18.75,238.125,234.617,0.014732
16.25,-18.75,239.875,241.31,0.005982
18.75,-18.75,241.789,247.774,0.024753
21.25,-18.75,243.371,239.101,0.017545
23.75,-18.75,244.358,248.09,0.015273
26.25,-18.75,244.449,237.673,0.027719
28.75,-18.75,243.429,253.053,0.039535
31.25,-18.75,241.149,245.5,0.018043
33.75,-18.75,237.451,236.661,0.003327
36.25,-18.75,232.647,239.622,0.029981
38.75,-18.75,227.224,222.298,0.021679
41.25,-18.75,221.394,217.925,0.015669
43.75,-18.75,215.536,217.065,0.007094
46.25,-18.75,209.945,209.1,0.004025
48.75,-18.75,204.657,203.431,0.005991
51.25,-18.75,200.122,206.886,0.033799
53.75,-18.75,196.328,190.623,0.029059
56.25,-18.75,193.171,191.296,0.009706
58.75,-18.75,190.657,192.948,0.012016
61.25,-18.75,188.715,193.374,0.024688
63.75,-18.75,187.309,190.405,0.016529
66.25,-18.75,186.234,183.367,0.015395
68.75,-18.75,185.546,184.479,0.005751
71.25,-18.75,185.232,186.511,0.006905
73.75,-18.75,184.835,184.623,0.001147
76.25,-18.75,183.95,182.543,0.007649
78.75,-18.75,182.49,180.232,0.012373
81.25,-18.75,180.322,178.472,0.010259
83.75,-18.75,177.444,178.105,0.003725
86.25,-18.75,174.093,176.413,0.013326
88.75,-18.75,169.849,167.784,0.012158
91.25,-18.75,165.012,165.133,0.000733
93.75,-18.75,159.83,159.25,0.003629
96.25,-18.75,154.652,159.2,0.029408
98.75,-18.75,149.928,152.736,0.018729
-97.5,-20,452.179,447.897,0.00947
-95,-20,452.765,445.373,0.016326
-92.5,-20,452.398,452.583,0.000409
-90,-20,450.787,453.11,0.005153
-87.5,-20,447.864,446.751,0.002485
-85,-20,443.537,435.086,0.019054
-82.5,-20,437.948,439.131,0.002701
-80,-20,431.496,429.084,0.00559
-77.5,-20,424.574,415.923,0.020376
-75,-20,417.7,419.893,0.00525
-72.5,-20,411.113,407.179,0.009569
-70,-20,405.051,408.328,0.00809
-67.5,-20,399.654,395.936,0.009303
-65,-20,394.834,398.153,0.008406
-62.5,-20,390.692,394.54,0.009849
-60,-20,387.146,401.973,0.038298
-57.5,-20,384.225,374.285,0.02587
-55,-20,382.214,381.853,0.000944
-52.5,-20,381.052,388.146,0.018617
-50,-20,380.581,386.141,0.014609
-47.5,-20,380.95,378.606,0.006153
-45,-20,381.96,375.453,0.017036
-42.5,-20,383.184,395.674,0.032595
-40,-20,383.927,375.612,0.021658
-37.5,-20,383.504,372.27,0.029293
-35,-20,381.644,376.555,0.013334
-32.5,-20,378.267,382.34,0.010768
-30,-20,373.256,380.517,0.019453
-27.5,-20,366.698,371.147,0.012133
-25,-20,358.864,346.917,0.033291
-22.5,-20,350.077,349.558,0.001483
-20,-20,340.683,346.455,0.016942
-17.5,-20,330.887,325.865,0.015177
-15,-20,320.677,317.501,0.009904
-12.5,-20,310.267,306.754,0.011323
-10,-20,299.937,306.21,0.020914
-7.5,-20,289.764,284.124,0.019464
-5,-20,279.806,276.329,0.012426
-2.5,-20,270.32,276.298,0.022115
0,-20,262.006,267.336,0.020343
2.5,-20,255.476,261.552,0.023783
5,-20,250.909,249.379,0.006098
7.5,-20,248.061,249.99,0.007776
10,-20,246.888,252.214,0.021573
12.5,-20,247.05,240.747,0.025513
15,-20,248.045,250.542,0.010067
17.5,-20,249.383,255.776,0.025635
20,-20,250.557,256.455,0.02354
22.5,-20,251.206,248.935,0.00904
25,-20,251.24,260.567,0.037124
27.5,-20,250.458,255.507,0.020159
30,-20,248.54,247.492,0.004217
32.5,-20,245.546,251.949,0.026077
35,-20,241.642,238.141,0.014488
37.5,-20,237.1,234.594,0.010569
40,-20,231.972,226.289,0.024499
42.5,-20,226.523,221.123,0.023839
45,-20,220.878,225.406,0.0205
47.5,-20,215.198,209.98,0.024247
50,-20,210.198,207.755,0.011622
52.5,-20,205.766,204.227,0.007479
55,-20,201.741,203.591,0.00917
57.5,-20,198.231,195.41,0.014231
60,-20,195.249,199.6,0.022284
62.5,-20,192.788,190.901,0.009788
65,-20,190.908,192.943,0.01066
67.5,-20,189.618,187.311,0.012167
70,-20,188.722,186.385,0.012383
72.5,-20,188.169,186.483,0.00896
75,-20,187.632,186.287,0.007168
77.5,-20,186.769,188.365,0.008545
80,-20,185.387,185.541,0.000831
82.5,-20,183.38,184.259,0.004793
85,-20,180.728,179.046,0.009307
87.5,-20,177.545,177.157,0.002185
90,-20,173.399,174.457,0.006102
92.5,-20,168.56,168.905,0.002047
95,-20,163.495,165.987,0.015242
-93.75,-21.25,445.304,444.079,0.002751
-91.25,-21.25,443.367,448.459,0.011485
-88.75,-21.25,440.122,444.998,0.011079
-86.25,-21.25,435.611,437.753,0.004917
-83.75,-21.25,430.261,428.643,0.003761
-81.25,-21.25,424.512,422.164,0.005531
-78.75,-21.25,418.686,422.33,0.008703
-76.25,-21.25,413.069,409.06,0.009705
-73.75,-21.25,407.825,414.936,0.017436
-71.25,-21.25,403.145,416.971,0.034295
-68.75,-21.25,398.919,397.222,0.004254
-66.25,-21.25,395.211,397.042,0.004633
-63.75,-21.25,391.95,404.738,0.032627
-61.25,-21.25,389.136,388.418,0.001845
-58.75,-21.25,386.977,384.897,0.005375
-56.25,-21.25,385.525,376.289,0.023957
-53.75,-21.25,384.655,382.1,0.006642
-51.25,-21.25,384.592,380.96,0.009444
-48.75,-21.25,385.134,384.076,0.002747
-46.25,-21.25,386.073,391.157,0.013168
-43.75,-21.25,387.137,382.976,0.010748
-41.25,-21.25,387.662,384.644,0.007785
-38.75,-21.25,387.039,394.361,0.018918
-36.25,-21.25,385.008,382.607,0.006236
-33.75,-21.25,381.519,376.75,0.0125
-31.25,-21.25,376.594,369.36,0.019209
-28.75,-21.25,370.405,378.46,0.021746
-26.25,-21.25,363.299,373.945,0.029304
-23.75,-21.25,355.484,342.979,0.035177
-21.25,-21.25,347.407,334.016,0.038546
-18.75,-21.25,339.19,341.932,0.008084
-16.25,-21.25,330.795,326.382,0.013341
-13.75,-21.25,322.277,310.9,0.035302
-11.25,-21.25,313.699,313.19,0.001623
-8.75,-21.25,304.965,307.483,0.008257
-6.25,-21.25,296.013,300.582,0.015435
-3.75,-21.25,287.139,293.164,0.020983
-1.25,-21.25,278.662,275.362,0.011842
1.25,-21.25,271.275,274.579,0.01218
3.75,-21.25,265.478,261.604,0.014593
6.25,-21.25,261.334,272.158,0.041418
8.75,-21.25,258.695,257.817,0.003394
11.25,-21.25,257.472,260.134,0.010339
13.75,-21.25,257.373,260.93,0.01382
16.25,-21.25,257.797,265.102,0.028336
18.75,-21.25,258.205,264.223,0.023307
21.25,-21.25,258.2,266.185,0.030926
23.75,-21.25,257.62,251.098,0.025316
26.25,-21.25,256.415,258.432,0.007866
28.75,-21.25,254.492,248.79,0.022405
31.25,-21.25,251.664,242.971,0.034542
33.75,-21.25,248.195,243.91,0.017265
36.25,-21.25,244.335,252.233,0.032324
38.75,-21.25,240.093,238.955,0.00474
41.25,-21.25,235.616,236.576,0.004074
43.75,-21.25,230.758,236.443,0.024636
46.25,-21.25,225.542,231.65,0.027081
48.75,-21.25,220.566,223.784,0.01459
51.25,-21.25,215.775,208.245,0.034897
53.75,-21.25,211.185,207.954,0.015299
56.25,-21.25,206.891,205.397,0.007221
58.75,-21.25,202.919,203.674,0.003721
61.25,-21.25,199.448,195.96,0.017488
63.75,-21.25,196.621,193.425,0.016255
66.25,-21.25,194.437,196.353,0.009854
68.75,-21.25,192.829,194.043,0.006296
71.25,-21.25,191.736,193.402,0.008689
73.75,-21.25,191.079,193.018,0.010148
76.25,-21.25,190.495,191.586,0.005727
78.75,-21.25,189.717,192.003,0.01205
81.25,-21.25,188.565,190.817,0.011943
83.75,-21.25,186.758,185.318,0.007711
86.25,-21.25,184.252,185.975,0.009351
88.75,-21.25,181.165,184.027,0.015798
91.25,-21.25,177.202,179.148,0.010982
-90,-22.5,428.912,428.287,0.001457
-87.5,-22.5,424.756,422.831,0.004532
-85,-22.5,420.278,423.777,0.008325
-82.5,-22.5,415.709,406.269,0.022708
-80,-22.5,411.257,408.583,0.006502
-77.5,-22.5,407.162,408.186,0.002515
-75,-22.5,403.443,393.881,0.023701
-72.5,-22.5,400.092,407.998,0.01976
-70,-22.5,396.997,400.275,0.008257
-67.5,-22.5,394.205,388.612,0.014188
-65,-22.5,391.74,386.882,0.012401
-62.5,-22.5,389.767,380.368,0.024114
-60,-22.5,388.36,387.52,0.002163
-57.5,-22.5,387.357,398.763,0.029446
-55,-22.5,386.927,380.919,0.015527
-52.5,-22.5,387.072,386.735,0.000871
-50,-22.5,387.741,387.118,0.001607
-47.5,-22.5,388.796,392.356,0.009156
-45,-22.5,389.774,382.355,0.019034
-42.5,-22.5,390.044,381.621,0.021595
-40,-22.5,389.17,374.688,0.037213
-37.5,-22.5,387.004,393.181,0.015961
-35,-22.5,383.554,382.981,0.001494
-32.5,-22.5,378.832,387.636,0.02324
-30,-22.5,373.182,369.26,0.01051
-27.5,-22.5,367.061,363.988,0.008372
-25,-22.5,360.693,366.439,0.01593
-22.5,-22.5,354.227,347.529,0.018909
-20,-22.5,347.729,340.223,0.021586
-17.5,-22.5,341.224,338.323,0.008502
-15,-22.5,334.642,338.596,0.011816
-12.5,-22.5,327.879,320.782,0.021645
-10,-22.5,320.635,317.06,0.01115
-7.5,-22.5,312.996,302.219,0.034432
-5,-22.5,305.092,309.935,0.015874
-2.5,-22.5,297.108,299.516,0.008105
0,-22.5,289.371,288.512,0.002969
2.5,-22.5,282.432,281.403,0.003643
5,-22.5,276.798,286.075,0.033515
7.5,-22.5,272.644,264.199,0.030974
10,-22.5,269.888,266.696,0.011827
12.5,-22.5,268.286,266.107,0.008122
15,-22.5,267.35,258.021,0.034894
17.5,-22.5,266.65,272.505,0.021958
20,-22.5,265.83,261.539,0.016142
22.5,-22.5,264.448,264.966,0.001959
25,-22.5,262.431,265.591,0.012041
27.5,-22.5,259.874,254.71,0.019871
30,-22.5,256.793,256.328,0.001811
32.5,-22.5,253.308,253.367,0.000233
35,-22.5,249.654,244.294,0.02147
37.5,-22.5,245.854,245.374,0.001952
40,-22.5,242.06,234.448,0.031447
42.5,-22.5,238.208,242.493,0.017988
45,-22.5,234.064,237.764,0.015808
47.5,-22.5,229.83,234.92,0.022147
50,-22.5,225.465,219.286,0.027406
52.5,-22.5,220.948,218.827,0.0096
55,-22.5,216.284,216.582,0.001378
57.5,-22.5,211.623,211.859,0.001115
60,-22.5,207.3,210.98,0.017752
62.5,-22.5,203.49,200.973,0.012369
65,-22.5,200.317,199.033,0.00641
67.5,-22.5,197.775,199.85,0.010492
70,-22.5,195.922,191.621,0.021953
72.5,-22.5,194.727,192.651,0.010661
75,-22.5,194.076,192.193,0.009702
77.5,-22.5,193.579,195.438,0.009603
80,-22.5,192.919,196.133,0.01666
82.5,-22.5,191.866,192.276,0.002137
85,-22.5,190.189,191.139,0.004995
87.5,-22.5,187.913,187.662,0.001336
-86.25,-23.75,408.357,410.709,0.00576
-83.75,-23.75,405.251,400.647,0.011361
-81.25,-23.75,402.442,397.076,0.013334
-78.75,-23.75,399.912,406.569,0.016646
-76.25,-23.75,397.62,398.327,0.001778
-73.75,-23.75,395.515,392.884,0.006652
-71.25,-23.75,393.472,389.843,0.009223
-68.75,-23.75,391.664,393.537,0.004782
-66.25,-23.75,390.1,392.013,0.004904
-63.75,-23.75,388.931,397.01,0.020772
-61.25,-23.75,388.045,392.085,0.010411
-58.75,-23.75,387.593,378.872,0.0225
-56.25,-23.75,387.634,385.497,0.005513
-53.75,-23.75,388.105,382.712,0.013896
-51.25,-23.75,388.927,396.657,0.019875
-48.75,-23.75,389.956,378.379,0.029688
-46.25,-23.75,390.804,393.289,0.006359
-43.75,-23.75,391.067,389.243,0.004664
-41.25,-23.75,390.171,392.98,0.007199
-38.75,-23.75,387.907,391.36,0.008902
-36.25,-23.75,384.545,375.065,0.024653
-33.75,-23.75,380.333,370.782,0.025112
-31.25,-23.75,375.599,371.148,0.01185
-28.75,-23.75,370.655,363.923,0.018162
-26.25,-23.75,365.688,374.423,0.023886
-23.75,-23.75,360.961,366.35,0.01493
-21.25,-23.75,356.443,363.274,0.019164
-18.75,-23.75,351.864,352.044,0.000512
-16.25,-23.75,346.99,355.621,0.024874
-13.75,-23.75,341.781,335.062,0.019659
-11.25,-23.75,336.16,328.636,0.022382
-8.75,-23.75,330.053,325.161,0.014822
-6.25,-23.75,323.375,334.454,0.034261
-3.75,-23.75,316.138,317.148,0.003195
-1.25,-23.75,308.606,299.499,0.02951
1.25,-23.75,301.166,290.843,0.034277
3.75,-23.75,294.332,300.784,0.021921
6.25,-23.75,288.623,297.215,0.029769
8.75,-23.75,284.218,284.586,0.001295
11.25,-23.75,280.936,277.284,0.012999
13.75,-23.75,278.497,272.97,0.019846
16.25,-23.75,276.427,283.549,0.025764
18.75,-23.75,274.29,275.971,0.006129
21.25,-23.75,271.937,269.958,0.007277
23.75,-23.75,269.104,263.55,0.020639
26.25,-23.75,265.682,269.095,0.012846
28.75,-23.75,261.857,267.733,0.02244
31.25,-23.75,257.918,263.856,0.023023
33.75,-23.75,254.012,258.926,0.019346
36.25,-23.75,250.236,248.373,0.007445
38.75,-23.75,246.7,246.941,0.000977
41.25,-23.75,243.337,238.111,0.021476
43.75,-23.75,239.962,244.945,0.020766
46.25,-23.75,236.751,231.04,0.024122
48.75,-23.75,233.401,230.481,0.012511
51.25,-23.75,229.661,226.159,0.015249
53.75,-23.75,225.463,227.088,0.007207
56.25,-23.75,220.876,220.134,0.003359
58.75,-23.75,216.065,213.975,0.009673
61.25,-23.75,211.426,211.035,0.001849
63.75,-23.75,207.273,204.679,0.012515
66.25,-23.75,203.786,202.716,0.005251
68.75,-23.75,201.037,202.421,0.006884
71.25,-23.75,199.075,200.668,0.008002
73.75,-23.75,197.848,200.894,0.015396
76.25,-23.75,197.227,199.424,0.011139
78.75,-23.75,196.783,199.514,0.013878
81.25,-23.75,196.151,198.399,0.011461
83.75,-23.75,195.26,194.909,0.001798
-82.5,-25,392.117,387.085,0.012833
-80,-25,391.067,391.481,0.001059
-77.5,-25,390.127,384.494,0.014439
-75,-25,389.127,391.81,0.006895
-72.5,-25,388.128,398.076,0.025631
-70,-25,387.331,386.515,0.002107
-67.5,-25,386.733,388.563,0.004732
-65,-25,386.304,393.159,0.017745
-62.5,-25,386.06,393.263,0.018658
-60,-25,386.152,394.187,0.020808
-57.5,-25,386.622,390.736,0.010641
-55,-25,387.439,392.177,0.012229
-52.5,-25,388.541,387.812,0.001876
-50,-25,389.63,386.755,0.007379
-47.5,-25,390.523,391.128,0.001549
-45,-25,390.756,387.536,0.00824
-42.5,-25,389.867,384.347,0.014159
-40,-25,387.91,397.424,0.024526
-37.5,-25,385.073,390.956,0.015278
-35,-25,381.596,370.434,0.029251
-32.5,-25,377.909,375.995,0.005065
-30,-25,374.294,376.339,0.005464
-27.5,-25,370.868,378.708,0.02114
-25,-25,367.819,368.355,0.001457
-22.5,-25,365.024,362.213,0.007701
-20,-25,362.137,356.538,0.015461
-17.5,-25,358.893,354.325,0.012728
-15,-25,355.304,365.351,0.028277
-12.5,-25,351.177,347.961,0.009158
-10,-25,346.48,349.826,0.009657
-7.5,-25,341.065,338.787,0.006679
-5,-25,334.868,323.359,0.034369
-2.5,-25,327.969,332.686,0.014382
0,-25,320.629,311.644,0.028023
2.5,-25,313.228,316.556,0.010625
5,-25,306.3,301.945,0.014218
7.5,-25,300.352,290.56,0.032602
10,-25,295.427,290.455,0.01683
12.5,-25,291.273,297.14,0.020143
15,-25,287.607,284.24,0.011707
17.5,-25,284.117,282.494,0.005712
20,-25,280.469,283.129,0.009484
22.5,-25,276.545,269.026,0.027189
25,-25,272.218,271.369,0.003119
27.5,-25,267.537,271.912,0.016353
30,-25,262.832,255.46,0.028048
32.5,-25,258.354,252.37,0.023162
35,-25,254.157,257.941,0.014888
37.5,-25,250.446,255.725,0.021078
40,-25,247.138,248.699,0.006316
42.5,-25,244.053,250.188,0.025138
45,-25,241.422,245.563,0.017153
47.5,-25,238.921,240.287,0.005717
50,-25,236.177,231.99,0.017728
52.5,-25,233.052,230.686,0.010152
55,-25,229.272,226.718,0.01114
57.5,-25,224.832,223.111,0.007655
60,-25,219.99,220.405,0.001886
62.5,-25,215.205,216.223,0.00473
65,-25,210.819,206.25,0.021673
67.5,-25,207.157,208.5,0.006483
70,-25,204.328,206.107,0.008707
72.5,-25,202.323,203.335,0.005002
75,-25,201.049,200.01,0.005168
77.5,-25,200.376,202.218,0.009193
80,-25,200.02,203.801,0.018903
-78.75,-26.25,380.652,382.706,0.005396
-76.25,-26.25,380.753,381.58,0.002172
-73.75,-26.25,380.877,381.772,0.00235
-71.25,-26.25,381.059,384.358,0.008657
-68.75,-26.25,381.27,380.246,0.002686
-66.25,-26.25,381.635,383.846,0.005793
-63.75,-26.25,382.135,382.476,0.000892
-61.25,-26.25,382.892,375.692,0.018804
-58.75,-26.25,383.819,383.789,7.8e-05
-56.25,-26.25,385.03,376.293,0.022692
-53.75,-26.25,386.389,388.773,0.00617
-51.25,-26.25,387.762,379.2,0.022081
-48.75,-26.25,388.896,375.956,0.033274
-46.25,-26.25,389.323,391.93,0.006696
-43.75,-26.25,388.736,397.642,0.02291
-41.25,-26.25,387.287,388.213,0.002391
-38.75,-26.25,385.261,381.472,0.009835
-36.25,-26.25,382.921,381.639,0.003348
-33.75,-26.25,380.503,379.865,0.001677
-31.25,-26.25,378.227,386.799,0.022664
-28.75,-26.25,376.294,382.62,0.016811
-26.25,-26.25,374.758,368.932,0.015546
-23.75,-26.25,373.422,373.105,0.000849
-21.25,-26.25,371.893,364.042,0.021111
-18.75,-26.25,370.071,372.483,0.006518
-16.25,-26.25,367.956,359.285,0.023565
-13.75,-26.25,365.307,371.394,0.016663
-11.25,-26.25,361.938,358.518,0.009449
-8.75,-26.25,357.678,354.228,0.009646
-6.25,-26.25,352.534,344.788,0.021972
-3.75,-26.25,346.533,349.549,0.008703
-1.25,-26.25,339.831,340.196,0.001074
1.25,-26.25,332.549,340.325,0.023383
3.75,-26.25,325.042,331.95,0.021253
6.25,-26.25,317.889,322.779,0.015383
8.75,-26.25,311.481,310.806,0.002167
