X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDipole_Apparent_Resistivity_Ohmm,Relative_Error
3.75,-78.75,284.369,289.582,0.018332
6.25,-78.75,275.159,280.304,0.018698
8.75,-78.75,266.236,265.372,0.003245
11.25,-78.75,257.76,253.69,0.01579
13.75,-78.75,249.773,243.289,0.02596
16.25,-78.75,242.385,247.307,0.020307
18.75,-78.75,235.548,231.877,0.015585
21.25,-78.75,229.175,227.991,0.005166
23.75,-78.75,223.238,224.545,0.005855
26.25,-78.75,217.632,216.99,0.00295
28.75,-78.75,212.451,212.577,0.000593
31.25,-78.75,207.831,209.671,0.008853
33.75,-78.75,203.771,207.625,0.018913
36.25,-78.75,200.238,198.232,0.010018
38.75,-78.75,197.266,204.42,0.036266
41.25,-78.75,194.693,195.955,0.006482
43.75,-78.75,192.598,194.378,0.009242
46.25,-78.75,190.745,184.074,0.034973
48.75,-78.75,188.938,179.483,0.050043
51.25,-78.75,186.95,194.39,0.039797
53.75,-78.75,184.618,182.472,0.011624
56.25,-78.75,181.839,177.958,0.021343
58.75,-78.75,178.634,166.993,0.065167
61.25,-78.75,175.148,183.452,0.047411
63.75,-78.75,171.673,169.374,0.013392
66.25,-78.75,168.501,187.493,0.112711
68.75,-78.75,165.885,164.209,0.010103
71.25,-78.75,163.919,159.391,0.027623
73.75,-78.75,162.652,121.856,0.250818
76.25,-78.75,162.144,123.583,0.237819
-75,-82.5,432.943,429.604,0.007712
-72.5,-82.5,431.091,431.814,0.001677
-70,-82.5,429.094,432.963,0.009017
-67.5,-82.5,426.974,420.764,0.014544
-65,-82.5,424.717,429.204,0.010565
-62.5,-82.5,422.236,423.382,0.002714
-60,-82.5,419.464,422.329,0.00683
-57.5,-82.5,416.397,414.234,0.005195
-55,-82.5,412.98,410.976,0.004853
-52.5,-82.5,409.19,402.563,0.016195
-50,-82.5,404.906,397.681,0.017844
-47.5,-82.5,400.056,394.278,0.014443
-45,-82.5,394.805,396.648,0.004668
-42.5,-82.5,389.29,392.584,0.008462
-40,-82.5,383.767,379.234,0.011812
-37.5,-82.5,378.426,379.325,0.002376
-35,-82.5,373.402,376.054,0.007102
-32.5,-82.5,368.86,368.711,0.000404
-30,-82.5,364.738,364.599,0.000381
-27.5,-82.5,360.897,358.254,0.007323
-25,-82.5,357.235,356.212,0.002864
-22.5,-82.5,353.734,349.927,0.010762
-20,-82.5,350.253,354.816,0.013028
-17.5,-82.5,346.59,342.994,0.010375
-15,-82.5,342.603,340.905,0.004956
-12.5,-82.5,338.192,331.882,0.018658
-10,-82.5,333.222,334.334,0.003337
-7.5,-82.5,327.558,327.492,0.000201
-5,-82.5,321.101,315.167,0.01848
-2.5,-82.5,313.836,315.634,0.005729
0,-82.5,305.784,304.798,0.003224
2.5,-82.5,297.038,302.091,0.017011
5,-82.5,287.777,289.638,0.006467
7.5,-82.5,278.313,277.785,0.001897
10,-82.5,269.061,271.389,0.008652
12.5,-82.5,260.191,254.493,0.021899
15,-82.5,251.801,244.701,0.028197
17.5,-82.5,243.989,244.564,0.002357
20,-82.5,236.755,237.581,0.003489
22.5,-82.5,230.046,227.208,0.012337
25,-82.5,223.848,225.874,0.009051
27.5,-82.5,218.114,220.026,0.008766
30,-82.5,212.903,215.256,0.011052
32.5,-82.5,208.366,212.627,0.02045
35,-82.5,204.526,201.068,0.016907
37.5,-82.5,201.252,203.7,0.012164
40,-82.5,198.452,199.667,0.006122
42.5,-82.5,196.236,192.426,0.019415
45,-82.5,194.445,203.516,0.046651
47.5,-82.5,192.84,192.804,0.000187
50,-82.5,191.189,180.906,0.053784
52.5,-82.5,189.261,194.998,0.030313
55,-82.5,186.984,193.692,0.035875
57.5,-82.5,184.283,195.72,0.062062
60,-82.5,181.191,171.376,0.054169
62.5,-82.5,177.778,191.285,0.075977
65,-82.5,174.331,157.546,0.096282
67.5,-82.5,171.117,203.828,0.191162
70,-82.5,168.393,196.828,0.168861
72.5,-82.5,166.353,195.547,0.175494
-71.25,-86.25,427.538,434.855,0.017114
-68.75,-86.25,425.824,433.486,0.017993
-66.25,-86.25,423.941,428.373,0.010454
-63.75,-86.25,421.825,422.677,0.00202
-61.25,-86.25,419.382,419.856,0.00113
-58.75,-86.25,416.592,420.191,0.008639
-56.25,-86.25,413.448,413.009,0.001062
-53.75,-86.25,409.922,409.205,0.001749
-51.25,-86.25,405.93,407.818,0.004651
-48.75,-86.25,401.515,404.129,0.00651
-46.25,-86.25,396.714,393.88,0.007144
-43.75,-86.25,391.753,388.156,0.009182
-41.25,-86.25,386.827,382.776,0.010472
-38.75,-86.25,382.055,373.857,0.021458
-36.25,-86.25,377.611,375.941,0.004423
-33.75,-86.25,373.547,376.339,0.007474
-31.25,-86.25,369.818,371.944,0.005749
-28.75,-86.25,366.382,363.053,0.009086
-26.25,-86.25,363.143,366.672,0.009718
-23.75,-86.25,359.977,360.306,0.000914
-21.25,-86.25,356.861,355.894,0.00271
-18.75,-86.25,353.658,349.446,0.01191
-16.25,-86.25,350.165,346.335,0.010938
-13.75,-86.25,346.263,349.773,0.010137
-11.25,-86.25,341.85,347.057,0.015232
-8.75,-86.25,336.857,331.577,0.015674
-6.25,-86.25,331.163,334.358,0.009648
-3.75,-86.25,324.664,328.448,0.011655
-1.25,-86.25,317.298,320.089,0.008796
1.25,-86.25,309.126,312.57,0.011141
3.75,-86.25,300.207,303.083,0.00958
6.25,-86.25,290.732,286.076,0.016015
8.75,-86.25,280.995,277.26,0.013292
11.25,-86.25,271.377,274.215,0.010458
13.75,-86.25,262.136,254.863,0.027745
16.25,-86.25,253.382,253.659,0.001093
18.75,-86.25,245.246,241.045,0.01713
21.25,-86.25,237.731,232.285,0.022908
23.75,-86.25,230.799,234.525,0.016144
26.25,-86.25,224.491,220.497,0.017791
28.75,-86.25,218.759,220.072,0.006002
31.25,-86.25,213.655,218.199,0.021268
33.75,-86.25,209.312,203.799,0.026339
36.25,-86.25,205.698,208.606,0.014137
38.75,-86.25,202.603,210.933,0.041115
41.25,-86.25,200.174,195.695,0.022376
43.75,-86.25,198.22,194.725,0.017632
46.25,-86.25,196.566,201.317,0.02417
48.75,-86.25,195.011,179.636,0.078842
51.25,-86.25,193.358,205.278,0.061647
53.75,-86.25,191.393,193.889,0.013041
56.25,-86.25,189.097,195.936,0.036167
58.75,-86.25,186.442,166.07,0.109267
61.25,-86.25,183.396,181.392,0.010927
63.75,-86.25,180.067,151.141,0.16064
66.25,-86.25,176.695,199.065,0.126602
68.75,-86.25,173.555,254.773,0.467967
-67.5,-90,421.661,420.134,0.003621
-65,-90,419.9,412.025,0.018754
-62.5,-90,417.864,409.286,0.020528
-60,-90,415.473,419.031,0.008564
-57.5,-90,412.725,420.096,0.017859
-55,-90,409.622,412.013,0.005837
-52.5,-90,406.201,402.156,0.009958
-50,-90,402.483,407.872,0.013389
-47.5,-90,398.434,402.706,0.010722
-45,-90,394.202,397.02,0.007149
-42.5,-90,389.973,398.017,0.020627
-40,-90,385.883,385.506,0.000977
-37.5,-90,382.03,377.849,0.010944
-35,-90,378.395,379.821,0.003769
-32.5,-90,374.955,367.082,0.020997
-30,-90,371.783,369.494,0.006157
-27.5,-90,368.819,367.359,0.003959
-25,-90,365.979,368.825,0.007776
-22.5,-90,363.115,357.788,0.01467
-20,-90,360.147,363.366,0.008938
-17.5,-90,356.992,358.239,0.003493
-15,-90,353.502,351.597,0.005389
-12.5,-90,349.593,348.134,0.004173
-10,-90,345.154,346.87,0.004972
-7.5,-90,340.095,337.64,0.007219
-5,-90,334.35,335.894,0.004618
-2.5,-90,327.797,328.088,0.000888
0,-90,320.35,324.865,0.014094
2.5,-90,312.019,310.034,0.006362
5,-90,302.891,301.706,0.003912
7.5,-90,293.142,290.034,0.010602
10,-90,283.093,287.312,0.014903
12.5,-90,273.16,278.017,0.017781
15,-90,263.592,260.957,0.009997
17.5,-90,254.556,256.443,0.007413
20,-90,246.207,247.144,0.003806
22.5,-90,238.546,237.987,0.002343
25,-90,231.546,231.42,0.000544
27.5,-90,225.258,221.777,0.015453
30,-90,219.653,218.411,0.005654
32.5,-90,214.791,210.458,0.020173
35,-90,210.702,206.598,0.019478
37.5,-90,207.265,209.945,0.01293
40,-90,204.52,215.07,0.051584
42.5,-90,202.341,188.781,0.067016
45,-90,200.511,194.674,0.029111
47.5,-90,198.877,192.504,0.032045
50,-90,197.239,189.613,0.038664
52.5,-90,195.457,217.039,0.110418
55,-90,193.407,166.608,0.138563
57.5,-90,191.048,194.628,0.018739
60,-90,188.312,202.829,0.07709
62.5,-90,185.258,180.774,0.024204
65,-90,182.024,14.8426,0.918458
-63.75,-93.75,414.869,412.523,0.005655
-61.25,-93.75,412.98,406.394,0.015948
-58.75,-93.75,410.804,405.665,0.01251
-56.25,-93.75,408.376,398.893,0.023221
-53.75,-93.75,405.752,404.003,0.004311
-51.25,-93.75,402.914,406.995,0.010129
-48.75,-93.75,399.831,395.85,0.009957
-46.25,-93.75,396.556,399.859,0.008329
-43.75,-93.75,393.155,395.381,0.005662
-41.25,-93.75,389.782,391.785,0.005139
-38.75,-93.75,386.449,389.665,0.008322
-36.25,-93.75,383.178,375.987,0.018767
-33.75,-93.75,380.067,386.339,0.016502
-31.25,-93.75,377.103,378.041,0.002487
-28.75,-93.75,374.3,376.509,0.005902
-26.25,-93.75,371.591,372.553,0.002589
-23.75,-93.75,368.86,375.398,0.017725
-21.25,-93.75,366.066,366.069,8e-06
-18.75,-93.75,363.129,359.643,0.0096
-16.25,-93.75,359.95,359.762,0.000522
-13.75,-93.75,356.415,356.43,4.2e-05
-11.25,-93.75,352.456,359.081,0.018797
-8.75,-93.75,347.988,341.207,0.019486
-6.25,-93.75,342.909,335.136,0.022668
-3.75,-93.75,337.086,335.718,0.004058
-1.25,-93.75,330.442,330.975,0.001613
1.25,-93.75,322.883,323.081,0.000613
3.75,-93.75,314.388,311.646,0.008722
6.25,-93.75,305.006,307.28,0.007456
8.75,-93.75,294.952,298.639,0.0125
11.25,-93.75,284.598,286.808,0.007765
13.75,-93.75,274.392,275.739,0.004909
16.25,-93.75,264.605,265.325,0.002721
18.75,-93.75,255.403,259.143,0.014644
21.25,-93.75,246.942,251.06,0.016676
23.75,-93.75,239.266,238.428,0.003502
26.25,-93.75,232.362,226.406,0.025632
28.75,-93.75,226.25,225.71,0.002387
31.25,-93.75,220.905,226.003,0.023078
33.75,-93.75,216.336,234.425,0.083615
36.25,-93.75,212.484,206.387,0.028694
38.75,-93.75,209.407,199.496,0.047329
41.25,-93.75,206.884,211.615,0.022868
43.75,-93.75,204.825,193.221,0.056653
46.25,-93.75,203.027,203.87,0.004152
48.75,-93.75,201.307,194.645,0.033094
51.25,-93.75,199.506,189.963,0.047833
53.75,-93.75,197.543,159.254,0.193826
56.25,-93.75,195.31,167.14,0.144232
58.75,-93.75,192.781,209.68,0.087659
61.25,-93.75,189.977,277.727,0.461898
-60,-97.5,407.747,411.739,0.00979
-57.5,-97.5,406.229,406.547,0.000783
-55,-97.5,404.606,410.769,0.015232
-52.5,-97.5,402.814,400.427,0.005926
-50,-97.5,400.798,404.538,0.009331
-47.5,-97.5,398.582,401.83,0.008149
-45,-97.5,396.146,393.132,0.007608
-42.5,-97.5,393.496,390.673,0.007174
-40,-97.5,390.665,391.164,0.001277
-37.5,-97.5,387.811,380.34,0.019265
-35,-97.5,384.969,388.545,0.009289
-32.5,-97.5,382.194,388.339,0.016078
-30,-97.5,379.488,379.943,0.001199
-27.5,-97.5,376.799,376.428,0.000985
-25,-97.5,374.114,368.75,0.014338
-22.5,-97.5,371.384,367.829,0.009572
-20,-97.5,368.545,366.236,0.006265
-17.5,-97.5,365.587,359.998,0.015288
-15,-97.5,362.399,372.295,0.027307
-12.5,-97.5,358.835,352.048,0.018914
-10,-97.5,354.848,354.934,0.000242
-7.5,-97.5,350.35,351.185,0.002383
-5,-97.5,345.226,347.814,0.007497
-2.5,-97.5,339.341,342.937,0.010597
0,-97.5,332.571,338.065,0.01652
2.5,-97.5,324.847,320.422,0.013622
5,-97.5,316.137,310.795,0.016898
7.5,-97.5,306.495,310.162,0.011964
10,-97.5,296.155,288.372,0.02628
12.5,-97.5,285.546,283.379,0.007589
15,-97.5,275.139,281.344,0.022552
17.5,-97.5,265.229,265.487,0.000973
20,-97.5,255.969,263.907,0.031012
22.5,-97.5,247.545,249.384,0.007429
25,-97.5,240.007,238.613,0.005808
27.5,-97.5,233.329,236.549,0.0138
30,-97.5,227.553,231.951,0.019327
32.5,-97.5,222.556,202.696,0.089236
35,-97.5,218.244,214.811,0.01573
37.5,-97.5,214.767,228.909,0.065848
40,-97.5,211.97,194.453,0.082639
42.5,-97.5,209.604,181.968,0.131849
45,-97.5,207.562,216.93,0.045134
47.5,-97.5,205.675,231.906,0.127536
50,-97.5,203.789,200.209,0.017567
52.5,-97.5,201.773,220.256,0.091603
55,-97.5,199.567,119.748,0.399961
57.5,-97.5,197.113,199.833,0.013799
-56.25,-101.25,402.735,406.901,0.010344
-53.75,-101.25,402.106,397.523,0.011397
-51.25,-101.25,401.256,398.12,0.007815
-48.75,-101.25,400.104,397.106,0.007493
-46.25,-101.25,398.605,408.522,0.024879
-43.75,-101.25,396.702,398.017,0.003315
-41.25,-101.25,394.479,388.753,0.014515
-38.75,-101.25,392.08,391.427,0.001665
-36.25,-101.25,389.521,392.716,0.008202
-33.75,-101.25,386.904,386.62,0.000734
-31.25,-101.25,384.238,391.441,0.018746
-28.75,-101.25,381.531,384.62,0.008096
-26.25,-101.25,378.831,383.833,0.013204
-23.75,-101.25,376.119,374.151,0.005232
-21.25,-101.25,373.346,377.459,0.011017
-18.75,-101.25,370.481,376.176,0.015372
-16.25,-101.25,367.49,375.492,0.021775
-13.75,-101.25,364.308,364.15,0.000434
-11.25,-101.25,360.76,364.872,0.011398
-8.75,-101.25,356.761,354.047,0.007607
-6.25,-101.25,352.223,357.236,0.014232
-3.75,-101.25,347.034,353.227,0.017846
-1.25,-101.25,341.058,345.648,0.013458
1.25,-101.25,334.147,331.615,0.007578
3.75,-101.25,326.198,324.121,0.006367
6.25,-101.25,317.226,311.557,0.017871
8.75,-101.25,307.341,311.174,0.012471
11.25,-101.25,296.791,299.271,0.008356
13.75,-101.25,285.998,288.619,0.009164
16.25,-101.25,275.477,262.384,0.047528
18.75,-101.25,265.532,264.793,0.002783
21.25,-101.25,256.362,263.879,0.029322
23.75,-101.25,248.126,255.984,0.031669
26.25,-101.25,240.868,246.884,0.024976
28.75,-101.25,234.569,224.028,0.044938
31.25,-101.25,229.18,225.866,0.01446
33.75,-101.25,224.501,216.168,0.037118
36.25,-101.25,220.623,229.247,0.039089
38.75,-101.25,217.46,219.162,0.007827
41.25,-101.25,214.846,229.558,0.068477
43.75,-101.25,212.557,208.129,0.020832
46.25,-101.25,210.452,180.21,0.1437
48.75,-101.25,208.365,213.267,0.023526
51.25,-101.25,206.239,156.438,0.241472
53.75,-101.25,204.006,58.2729,0.714357
-52.5,-105,401.025,392.56,0.021108
-50,-105,400.901,406.479,0.013914
-47.5,-105,400.278,399.606,0.001679
-45,-105,399.179,399.4,0.000554
-42.5,-105,397.635,401.19,0.00894
-40,-105,395.705,401.067,0.01355
-37.5,-105,393.481,390.173,0.008407
-35,-105,391.047,392.347,0.003324
-32.5,-105,388.432,389.475,0.002685
-30,-105,385.731,384.998,0.0019
-27.5,-105,382.982,378.566,0.011531
-25,-105,380.234,379.969,0.000697
-22.5,-105,377.505,380.912,0.009025
-20,-105,374.728,377.198,0.006591
-17.5,-105,371.868,379.705,0.021075
-15,-105,368.889,371.652,0.00749
-12.5,-105,365.696,361.595,0.011214
-10,-105,362.172,368.968,0.018765
-7.5,-105,358.18,357.382,0.002228
-5,-105,353.599,352.447,0.003258
-2.5,-105,348.32,345.588,0.007843
0,-105,342.199,342.847,0.001894
2.5,-105,335.094,326.847,0.024611
5,-105,326.912,327.445,0.00163
7.5,-105,317.691,318.599,0.002858
10,-105,307.589,305.038,0.008294
12.5,-105,296.889,294.414,0.008336
15,-105,286.029,297.846,0.041314
17.5,-105,275.499,290.502,0.054458
20,-105,265.655,267.821,0.008153
22.5,-105,256.702,271.113,0.056139
25,-105,248.796,266.205,0.069973
27.5,-105,241.952,262.237,0.083839
30,-105,236.075,245.172,0.038534
32.5,-105,231.053,206.742,0.105218
35,-105,226.858,230.352,0.015402
37.5,-105,223.36,220.699,0.011914
40,-105,220.443,249.547,0.132025
42.5,-105,217.932,226.136,0.037645
45,-105,215.591,257.716,0.195393
47.5,-105,213.328,270.066,0.265966
50,-105,211.053,178.716,0.153217
-48.75,-108.75,401.023,398.716,0.005753
-46.25,-108.75,400.712,405.476,0.011889
-43.75,-108.75,399.853,407.699,0.019622
-41.25,-108.75,398.464,404.867,0.016069
-38.75,-108.75,396.595,404.972,0.021122
-36.25,-108.75,394.386,393.738,0.001643
-33.75,-108.75,391.913,387.939,0.01014
-31.25,-108.75,389.277,386.154,0.008023
-28.75,-108.75,386.525,387.791,0.003275
-26.25,-108.75,383.761,388.709,0.012893
-23.75,-108.75,381.018,372.533,0.022269
-21.25,-108.75,378.299,385.169,0.01816
-18.75,-108.75,375.561,380.666,0.013593
-16.25,-108.75,372.733,370.787,0.005221
-13.75,-108.75,369.779,373.161,0.009146
-11.25,-108.75,366.616,359.969,0.018131
-8.75,-108.75,363.076,363.112,9.9e-05
-6.25,-108.75,359.072,362.94,0.010772
-3.75,-108.75,354.445,354.147,0.000841
-1.25,-108.75,349.041,356.299,0.020794
1.25,-108.75,342.733,346.258,0.010285
3.75,-108.75,335.396,337.62,0.006631
6.25,-108.75,326.989,320.311,0.020423
8.75,-108.75,317.571,310.179,0.023277
11.25,-108.75,307.316,303.824,0.011363
13.75,-108.75,296.552,302.597,0.020384
16.25,-108.75,285.717,272.595,0.045927
18.75,-108.75,275.338,278.302,0.010765
21.25,-108.75,265.737,247.284,0.069441
23.75,-108.75,257.118,258.566,0.005632
26.25,-108.75,249.637,248.956,0.002728
28.75,-108.75,243.263,214.738,0.11726
31.25,-108.75,237.801,237.936,0.000568
33.75,-108.75,233.298,244.188,0.046678
36.25,-108.75,229.528,214.844,0.063975
38.75,-108.75,226.326,214.196,0.053595
41.25,-108.75,223.563,164.077,0.266082
43.75,-108.75,221.048,216.973,0.018435
46.25,-108.75,218.604,231.659,0.05972
-45,-112.5,400.919,409.063,0.020313
-42.5,-112.5,400.082,403.741,0.009146
-40,-112.5,398.663,405.65,0.017526
-37.5,-112.5,396.754,389.163,0.019133
-35,-112.5,394.507,405.136,0.026942
-32.5,-112.5,392.005,395.363,0.008566
-30,-112.5,389.347,391.193,0.004741
-27.5,-112.5,386.647,392.933,0.016258
-25,-112.5,383.914,378.606,0.013826
-22.5,-112.5,381.221,376.843,0.011484
-20,-112.5,378.556,383.15,0.012136
-17.5,-112.5,375.864,368.361,0.019962
-15,-112.5,373.096,378.717,0.015066
-12.5,-112.5,370.191,367.069,0.008433
-10,-112.5,367.04,367.812,0.002103
-7.5,-112.5,363.494,364.285,0.002176
-5,-112.5,359.424,366.073,0.018499
-2.5,-112.5,354.706,346.86,0.02212
0,-112.5,349.159,353.176,0.011505
2.5,-112.5,342.634,353.481,0.031658
5,-112.5,335.073,339.93,0.014495
7.5,-112.5,326.474,336.163,0.029678
10,-112.5,316.931,314.998,0.006099
12.5,-112.5,306.629,318.036,0.037201
15,-112.5,295.895,313.136,0.058267
17.5,-112.5,285.219,276.881,0.029234
20,-112.5,275.106,266.892,0.029858
22.5,-112.5,265.87,276.43,0.039719
25,-112.5,257.7,274.752,0.06617
27.5,-112.5,250.702,251.959,0.005014
30,-112.5,244.761,216.06,0.117261
32.5,-112.5,239.861,240.653,0.003302
35,-112.5,235.819,251.056,0.064613
37.5,-112.5,232.372,238.767,0.027521
40,-112.5,229.363,303.121,0.321578
42.5,-112.5,226.67,492.098,1.170989
-41.25,-116.25,399.466,388.743,0.026843
-38.75,-116.25,397.992,400.019,0.005093
-36.25,-116.25,396.059,403.589,0.019012
-33.75,-116.25,393.802,386.635,0.0182
-31.25,-116.25,391.334,387.846,0.008913
-28.75,-116.25,388.753,390.229,0.003797
-26.25,-116.25,386.12,386.719,0.001551
-23.75,-116.25,383.495,384.748,0.003267
-21.25,-116.25,380.881,389.06,0.021474
-18.75,-116.25,378.3,375.689,0.006902
-16.25,-116.25,375.683,368.637,0.018755
-13.75,-116.25,372.973,378.218,0.014063
-11.25,-116.25,370.112,379.568,0.025549
-8.75,-116.25,366.969,361.006,0.016249
-6.25,-116.25,363.387,354.606,0.024164
-3.75,-116.25,359.236,354.36,0.013573
-1.25,-116.25,354.355,350.573,0.010673
1.25,-116.25,348.621,341.08,0.021631
3.75,-116.25,341.916,336.325,0.016352
6.25,-116.25,334.181,349.44,0.045661
8.75,-116.25,325.458,318.61,0.021041
11.25,-116.25,315.875,330.458,0.046167
13.75,-116.25,305.63,293.643,0.039221
16.25,-116.25,295.065,293.496,0.005317
18.75,-116.25,284.65,273.53,0.039066
21.25,-116.25,274.91,301.157,0.095475
23.75,-116.25,266.15,262.32,0.01439
26.25,-116.25,258.497,283.18,0.095487
28.75,-116.25,251.957,274.223,0.088372
31.25,-116.25,246.582,203.3,0.175528
33.75,-116.25,242.148,287.059,0.185469
36.25,-116.25,238.463,348.639,0.462026
38.75,-116.25,235.267,42.3195,0.820121
-37.5,-120,396.44,389.546,0.01739
-35,-120,394.539,396.861,0.005885
-32.5,-120,392.361,385.796,0.016732
-30,-120,389.996,385.7,0.011015
-27.5,-120,387.53,376.247,0.029115
-25,-120,385.028,378.898,0.015921
-22.5,-120,382.517,375.93,0.01722
-20,-120,380.041,380.854,0.002139
-17.5,-120,377.553,371.434,0.016207
-15,-120,375.027,384.648,0.025654
-12.5,-120,372.375,370.798,0.004235
-10,-120,369.532,376.939,0.020044
-7.5,-120,366.384,360.789,0.015271
-5,-120,362.732,375.553,0.035346
-2.5,-120,358.445,360.861,0.00674
0,-120,353.391,354.673,0.003628
2.5,-120,347.465,359.031,0.033287
5,-120,340.614,341.392,0.002284
7.5,-120,332.799,343.083,0.030902
10,-120,324.054,319.295,0.014686
12.5,-120,314.521,318.094,0.01136
15,-120,304.441,294.635,0.03221
17.5,-120,294.162,281.336,0.043602
20,-120,284.136,307.217,0.081232
22.5,-120,274.87,287.287,0.045174
25,-120,266.633,288.173,0.080785
27.5,-120,259.464,310.875,0.198143
30,-120,253.51,221.906,0.124666
32.5,-120,248.615,236.573,0.048436
35,-120,244.564,436.263,0.78384
-33.75,-123.75,392.302,393.517,0.003097
-31.25,-123.75,390.262,380.19,0.025808
-28.75,-123.75,388.052,377.241,0.02786
-26.25,-123.75,385.741,380.359,0.013952
-23.75,-123.75,383.397,386.762,0.008777
-21.25,-123.75,381.041,371.801,0.024249
-18.75,-123.75,378.689,390.682,0.03167
-16.25,-123.75,376.34,379.825,0.00926
-13.75,-123.75,373.89,373.669,0.000591
-11.25,-123.75,371.292,370.987,0.000821
-8.75,-123.75,368.453,368.746,0.000795
-6.25,-123.75,365.241,365.298,0.000156
-3.75,-123.75,361.487,353.433,0.02228
-1.25,-123.75,357.046,361.878,0.013533
1.25,-123.75,351.827,345.146,0.018989
3.75,-123.75,345.773,350.691,0.014223
6.25,-123.75,338.83,344.332,0.016238
8.75,-123.75,331.011,341.818,0.032648
11.25,-123.75,322.347,324.708,0.007324
13.75,-123.75,312.993,331.444,0.05895
16.25,-123.75,303.195,301.491,0.00562
18.75,-123.75,293.303,281.863,0.039004
21.25,-123.75,283.774,329.363,0.160652
23.75,-123.75,275.043,258.054,0.061769
26.25,-123.75,267.283,291.816,0.091787
28.75,-123.75,260.701,138.866,0.467336
31.25,-123.75,255.265,247.226,0.031493
-30,-127.5,387.573,394.028,0.016655
-27.5,-127.5,385.548,373.205,0.032014
-25,-127.5,383.429,387.778,0.011342
-22.5,-127.5,381.261,380.467,0.002083
-20,-127.5,379.069,372.153,0.018245
-17.5,-127.5,376.874,365.191,0.031
-15,-127.5,374.631,387.483,0.034306
-12.5,-127.5,372.276,371.382,0.002401
-10,-127.5,369.697,367.701,0.005399
-7.5,-127.5,366.831,353.999,0.034981
-5,-127.5,363.531,374.91,0.031301
-2.5,-127.5,359.632,355.939,0.010269
0,-127.5,355.064,343.715,0.031963
2.5,-127.5,349.738,337.823,0.034068
5,-127.5,343.612,337.824,0.016845
7.5,-127.5,336.67,325.055,0.0345
10,-127.5,328.92,353.343,0.074252
12.5,-127.5,320.453,347.103,0.083164
15,-127.5,311.407,331.807,0.065509
17.5,-127.5,302.005,299.221,0.009218
20,-127.5,292.601,279.138,0.046011
22.5,-127.5,283.601,201.44,0.289706
25,-127.5,275.368,278.903,0.012837
27.5,-127.5,268.221,151.149,0.436476
-26.25,-131.25,382.532,384.819,0.005979
-23.75,-131.25,380.615,377.003,0.00949
-21.25,-131.25,378.644,385.482,0.018059
-18.75,-131.25,376.63,386.96,0.027427
-16.25,-131.25,374.575,366.656,0.021141
-13.75,-131.25,372.44,376.385,0.010592
-11.25,-131.25,370.136,372.287,0.005811
-8.75,-131.25,367.576,361.188,0.017379
-6.25,-131.25,364.64,371.376,0.018473
-3.75,-131.25,361.234,349.511,0.032453
-1.25,-131.25,357.226,361.574,0.012172
1.25,-131.25,352.555,345.814,0.01912
3.75,-131.25,347.184,356.203,0.025978
6.25,-131.25,341.077,345.338,0.012493
8.75,-131.25,334.223,323.027,0.033499
11.25,-131.25,326.672,365.627,0.119248
13.75,-131.25,318.497,354.026,0.111552
16.25,-131.25,309.856,238.532,0.230184
18.75,-131.25,300.957,322.16,0.070452
21.25,-131.25,292.088,211.411,0.276208
23.75,-131.25,283.598,344.162,0.213556
-22.5,-135,377.332,386.301,0.02377
-20,-135,375.56,374.562,0.002657
-17.5,-135,373.715,356.939,0.04489
-15,-135,371.791,366.018,0.015528
-12.5,-135,369.744,350.787,0.051271
-10,-135,367.473,356.447,0.030005
-7.5,-135,364.879,386.647,0.059658
-5,-135,361.885,375.059,0.036404
-2.5,-135,358.384,362.278,0.010865
0,-135,354.302,323.511,0.086906
2.5,-135,349.604,335.948,0.039061
5,-135,344.258,329.81,0.041969
7.5,-135,338.262,357.906,0.058073
10,-135,331.619,364.468,0.099056
12.5,-135,324.369,362.507,0.117576
15,-135,316.591,363.227,0.147307
17.5,-135,308.43,330.271,0.070813
20,-135,300.084,258.721,0.137838
-18.75,-138.75,372.009,384.321,0.033096
-16.25,-138.75,370.32,362.645,0.020725
-13.75,-138.75,368.512,346.79,0.058945
-11.25,-138.75,366.525,376.962,0.028476
-8.75,-138.75,364.26,368.043,0.010385
-6.25,-138.75,361.623,362.776,0.003188
-3.75,-138.75,358.561,382.892,0.067857
-1.25,-138.75,355.032,383.422,0.079965
1.25,-138.75,350.939,367.634,0.047572
3.75,-138.75,346.293,375.731,0.085009
6.25,-138.75,341.072,367.466,0.077385
8.75,-138.75,335.285,316.42,0.056266
11.25,-138.75,328.953,262.863,0.20091
13.75,-138.75,322.102,327.702,0.017386
16.25,-138.75,314.818,411.906,0.308394
-15,-142.5,366.446,354.002,0.033959
-12.5,-142.5,364.726,374.001,0.02543
-10,-142.5,362.77,358.285,0.012363
-7.5,-142.5,360.483,352.203,0.022969
-5,-142.5,357.82,328.043,0.083218
-2.5,-142.5,354.748,382.057,0.076981
0,-142.5,351.231,349.058,0.006187
2.5,-142.5,347.231,296.919,0.144895
5,-142.5,342.718,319.686,0.067204
7.5,-142.5,337.723,404.265,0.197031
10,-142.5,332.251,326.466,0.017412
12.5,-142.5,326.319,267.846,0.17919
-11.25,-146.25,360.41,331.464,0.080314
-8.75,-146.25,358.463,346.633,0.033002
-6.25,-146.25,356.179,368.717,0.035201
-3.75,-146.25,353.527,368.837,0.043306
