X_Coord_m,Z_Coord_m,Std_Wenner_Apparent_Resistivity_Ohmm,PseudoDiode_Apparent_Resistivity_Ohmm,Relative_Error
-2.5,-85,182.903,185.486,0.014122
0,-85,175.054,175.716,0.003782
2.5,-85,168.831,163.815,0.02971
5,-85,164.268,161.267,0.018269
7.5,-85,161.382,161.223,0.000985
10,-85,159.959,160.593,0.003964
12.5,-85,159.672,163.609,0.024657
15,-85,160.175,163.978,0.023743
17.5,-85,161.282,158.854,0.015054
20,-85,162.665,160.604,0.01267
22.5,-85,164.011,167.911,0.023779
25,-85,165.017,164.822,0.001182
27.5,-85,165.448,167.296,0.01117
-26.25,-87.5,295.4,293.94,0.004942
-23.75,-87.5,282.524,277.953,0.016179
-21.25,-87.5,269.61,273.88,0.015838
-18.75,-87.5,256.671,256.068,0.002349
-16.25,-87.5,243.833,250.002,0.0253
-13.75,-87.5,231.202,225.269,0.025662
-11.25,-87.5,218.911,216.607,0.010525
-8.75,-87.5,207.209,211.122,0.018884
-6.25,-87.5,196.484,192.422,0.020673
-3.75,-87.5,187.033,185.319,0.009164
-1.25,-87.5,179.087,177.632,0.008125
1.25,-87.5,172.786,174.357,0.009092
3.75,-87.5,168.171,168.966,0.004727
6.25,-87.5,165.26,169.146,0.023514
8.75,-87.5,163.861,162.786,0.00656
11.25,-87.5,163.644,163.902,0.001577
13.75,-87.5,164.271,165.658,0.008443
16.25,-87.5,165.591,165.998,0.002458
18.75,-87.5,167.29,172.575,0.031592
21.25,-87.5,169.066,170.717,0.009765
23.75,-87.5,170.574,167.525,0.017875
-22.5,-90,275.413,275.913,0.001815
-20,-90,262.29,259.859,0.009268
-17.5,-90,249.248,254.505,0.021091
-15,-90,236.396,229.301,0.030013
-12.5,-90,223.906,217.099,0.030401
-10,-90,212.02,212.716,0.003283
-7.5,-90,201.105,195.497,0.027886
-5,-90,191.5,184.964,0.034131
-2.5,-90,183.455,188.835,0.029326
0,-90,177.064,175.333,0.009776
2.5,-90,172.365,168.061,0.02497
5,-90,169.386,171.911,0.014907
7.5,-90,167.936,165.973,0.011689
10,-90,167.714,164.912,0.016707
12.5,-90,168.386,170.027,0.009745
15,-90,169.805,168.228,0.009287
17.5,-90,171.692,172.684,0.005778
20,-90,173.756,174.339,0.003355
-18.75,-92.5,254.893,256.502,0.006312
-16.25,-92.5,241.868,241.861,2.9e-05
-13.75,-92.5,229.192,227.509,0.007343
-11.25,-92.5,217.138,217.417,0.001285
-8.75,-92.5,206.069,210.715,0.022546
-6.25,-92.5,196.311,191.041,0.026845
-3.75,-92.5,188.134,190.801,0.014176
-1.25,-92.5,181.649,185.548,0.021464
1.25,-92.5,176.861,182.334,0.030945
3.75,-92.5,173.784,176.688,0.01671
6.25,-92.5,172.244,166.202,0.035078
8.75,-92.5,171.95,169.719,0.012975
11.25,-92.5,172.595,168.89,0.021466
13.75,-92.5,174.03,178.234,0.024157
16.25,-92.5,175.983,180.245,0.024218
-15,-95,234.721,239.518,0.020437
-12.5,-95,222.518,223.76,0.005582
-10,-95,211.317,212.617,0.006152
-7.5,-95,201.437,204.478,0.015097
-5,-95,193.127,191.294,0.009491
-2.5,-95,186.525,182.515,0.021498
0,-95,181.644,185.53,0.021393
2.5,-95,178.464,178.611,0.000824
5,-95,176.814,176.587,0.001284
7.5,-95,176.412,171.765,0.026342
10,-95,176.964,180.6,0.020547
12.5,-95,178.339,182.358,0.022536
-11.25,-97.5,216.801,213.972,0.013049
-8.75,-97.5,206.816,209.945,0.015129
-6.25,-97.5,198.408,199.816,0.007096
-3.75,-97.5,191.691,186.462,0.027278
-1.25,-97.5,186.697,188.65,0.010461
1.25,-97.5,183.422,178.565,0.02648
3.75,-97.5,181.658,184.585,0.016113
6.25,-97.5,181.127,175.961,0.028521
8.75,-97.5,181.546,177.668,0.021361
-7.5,-100,203.919,199.22,0.023043
-5,-100,197.119,200.659,0.017959
-2.5,-100,192.021,190.091,0.010051
0,-100,188.635,184.604,0.021369
2.5,-100,186.766,187.522,0.004048
5,-100,186.103,184.511,0.008554
-3.75,-102.5,197.59,200.629,0.01538
-1.25,-102.5,194.103,189.234,0.025085
1.25,-102.5,192.112,190.518,0.008297
